--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
698,Russell Oatman,1927,1927,1,12,3,0,3,,12,,,,1,,,,,,,,oatmaru01
699,Richard Pánik,2021,2021,1,12,1,3,4,0,2,1,0,0,0,3,0,0,19,5.3,176,14:39,panikri01
700,Dave Silk,1985,1985,1,12,2,0,2,-5,10,2,0,0,0,0,0,0,7,28.6,,,silkda01
701,Erik Cole,2015,2015,1,11,3,3,6,-2,0,2,1,0,0,1,2,0,24,12.5,161,14:39,coleer01
702,Jimmy Creighton,1931,1931,1,11,1,0,1,,2,,,,0,,,,,,,,creigji01
703,Mal Davis,1979,1981,2,11,2,0,2,3,0,2,0,0,0,0,0,0,13,15.4,,,davisma01
704,Dave Hanson,1979,1979,1,11,0,0,0,-1,26,0,0,0,0,0,0,0,5,0.0,,,hansoda01
705,Kent Huskins,2013,2013,1,11,0,0,0,-3,4,0,0,0,0,0,0,0,2,0.0,169,15:21,huskike01
706,Hec Lalande,1958,1958,1,11,0,2,2,,2,0,0,0,0,2,0,0,,,,,lalanhe01
707,Tord Lundstrom,1974,1974,1,11,1,1,2,-2,0,1,0,0,0,1,0,0,7,14.3,,,lundsto01
708,Stu McNeill,1958,1960,3,11,1,1,2,0,2,1,0,0,0,1,0,0,2,0.0,,,mcneist01
709,Wade Megan,2019,2019,1,11,0,1,1,-4,2,0,0,0,0,1,0,0,16,0.0,87,7:53,meganwa01
710,Dmitri Mironov,1998,1998,1,11,2,5,7,0,4,1,1,0,0,2,3,0,28,7.1,,,mirondm01
711,Rick Smith,1981,1981,1,11,0,2,2,-5,6,0,0,0,0,2,0,0,7,0.0,,,smithri01
712,Dave Trottier,1939,1939,1,11,1,1,2,,16,1,0,0,0,1,0,0,,,,,trottda01
713,Red Beattie,1938,1938,1,10,1,2,3,,0,1,0,0,0,2,0,0,,,,,beattre01
714,Gary Croteau,1970,1970,1,10,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,,,crotega01
715,Clarence Drouillard,1938,1938,1,10,0,1,1,,0,0,0,0,0,1,0,0,,,,,drouicl01
716,Art Herchenratter,1941,1941,1,10,1,2,3,,2,1,0,0,0,2,0,0,,,,,herchar01
717,Ryan Kuffner,2019,2019,1,10,0,0,0,-4,0,0,0,0,0,0,0,0,8,0.0,109,10:56,kuffnry01
718,Don Martineau,1976,1977,2,10,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,,,martido01
719,Steve Martinson,1988,1988,1,10,1,1,2,3,84,1,0,0,1,1,0,0,3,33.3,,,martist01
720,Nakina Smith,1944,1944,1,10,1,2,3,,0,1,0,0,1,2,0,0,,,,,smithna01
721,Ken Solheim,1983,1983,1,10,0,0,0,-2,2,0,0,0,0,0,0,0,5,0.0,,,solheke01
722,Fred Speck,1969,1970,2,10,0,0,0,-3,2,0,0,0,0,0,0,0,14,0.0,,,speckfr01
723,John Brenneman,1968,1968,1,9,0,2,2,2,0,0,0,0,0,2,0,0,12,0.0,,,brennjo01
724,Hy Buller,1944,1945,2,9,0,3,3,,6,0,0,0,0,3,0,0,,,,,bullehy01
725,Bob Dillabough,1962,1965,2,9,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,,,dillabo01
726,Simon Edvinsson,2023,2023,1,9,2,0,2,-7,12,2,0,0,0,0,0,0,5,40.0,154,17:04,edvinsi01
727,Dutch Hiller,1942,1942,1,9,0,0,0,,0,0,0,0,0,0,0,0,,,,,hilledu01
728,Tony Licari,1947,1947,1,9,0,1,1,,0,0,0,0,0,1,0,0,,,,,licarto01
729,John Newman,1931,1931,1,9,1,1,2,,2,,,,0,,,,,,,,newmajo01
730,Roly Rossignol,1944,1946,2,9,1,3,4,,4,1,0,0,0,3,0,0,,,,,rossiro01
731,Frank Sheppard,1928,1928,1,9,1,0,1,,0,,,,0,,,,,,,,sheppfr01
732,Bill Thomson,1939,1944,2,9,2,2,4,,0,1,1,0,0,2,0,0,,,,,thomsbi02
733,Dominic Turgeon,2018,2019,2,9,0,0,0,-5,2,0,0,0,0,0,0,0,5,0.0,97,10:43,turgedo01
734,Chris Conner,2012,2012,1,8,1,2,3,2,0,1,0,0,0,2,0,0,10,10.0,85,10:34,connech01
735,Jim Cummins,1992,1993,2,8,1,1,2,0,65,1,0,0,0,1,0,0,5,20.0,,,cummiji01
736,Murray Eaves,1988,1990,2,8,0,1,1,-3,2,0,0,0,0,1,0,0,6,0.0,,,eavesmu01
737,Lloyd Haddon,1960,1960,1,8,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,,,haddoll01
738,Olli Juolevi,2022,2022,1,8,0,0,0,-1,4,0,0,0,0,0,0,0,9,0.0,105,13:08,juoleol01
739,Rollie McLenahan,1946,1946,1,8,2,1,3,,10,1,0,1,0,1,0,0,,,,,mclenro01
740,Anders Myrvold,2004,2004,1,8,0,1,1,-1,2,0,0,0,0,1,0,0,6,0.0,98,12:12,myrvoan01
741,Matt Puempel,2019,2019,1,8,1,0,1,-2,2,0,1,0,0,0,0,0,10,10.0,83,10:24,puempma01
742,Gordon Sherritt,1944,1944,1,8,0,0,0,,12,0,0,0,0,0,0,0,,,,,sherrgo01
743,Jiří Šlégr,2002,2002,1,8,0,1,1,1,8,0,0,0,0,1,0,0,11,0.0,154,19:16,slegrji01
744,Bob Wilkie,1991,1991,1,8,1,2,3,-2,2,1,0,0,0,1,1,0,9,11.1,,,wilkibo01
745,Frank Bennett,1944,1944,1,7,0,1,1,,2,0,0,0,0,1,0,0,,,,,bennefr01
746,Troy Crowder,1992,1992,1,7,0,0,0,0,35,0,0,0,0,0,0,0,2,0.0,,,crowdtr01
747,John Doran,1938,1938,1,7,0,0,0,,10,0,0,0,0,0,0,0,,,,,doranjo01
748,Dunc Fisher,1959,1959,1,7,0,0,0,,0,0,0,0,0,0,0,0,,,,,fishedu01
749,Rick Foley,1974,1974,1,7,0,0,0,-7,4,0,0,0,0,0,0,0,5,0.0,,,foleyri01
750,Emil Hanson,1933,1933,1,7,0,0,0,,6,,,,0,,,,,,,,hansoem01
751,Chris McRae,1990,1990,1,7,1,0,1,0,45,1,0,0,0,0,0,0,1,100.0,,,mcraech01
752,Rick Newell,1973,1974,2,7,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,,newelri01
753,George Patterson,1935,1935,1,7,0,1,1,,0,0,0,0,0,1,0,0,,,,,pattege01
754,Mattias Ritola,2008,2010,2,7,0,1,1,0,0,0,0,0,0,1,0,0,11,0.0,70,10:00,ritolma01
755,Carl Smith,1944,1944,1,7,1,1,2,,2,1,0,0,0,1,0,0,,,,,smithca01
756,Pete Bessone,1938,1938,1,6,0,1,1,,6,0,0,0,0,1,0,0,,,,,bessope01
757,John Blum,1989,1989,1,6,0,0,0,-2,8,0,0,0,0,0,0,0,3,0.0,,,blumjo01
758,Carlo Colaiacovo,2013,2013,1,6,0,1,1,-4,2,0,0,0,0,0,1,0,12,0.0,113,18:55,colaica01
759,Kyle Criscuolo,2022,2022,1,6,0,2,2,1,2,0,0,0,0,2,0,0,5,0.0,57,9:33,criscky01
760,Gerry Ehman,1959,1959,1,6,0,1,1,,4,0,0,0,0,0,1,0,,,,,ehmange01
761,Guyle Fielder,1958,1958,1,6,0,0,0,,2,0,0,0,0,0,0,0,,,,,fieldgu01
762,Calum MacKay,1947,1949,2,6,0,0,0,,0,0,0,0,0,0,0,0,,,,,mackaca01
763,Gary Marsh,1968,1968,1,6,1,3,4,2,4,1,0,0,1,3,0,0,7,14.3,,,marshga01
764,Brad Norton,2007,2007,1,6,0,1,1,2,20,0,0,0,0,1,0,0,2,0.0,25,4:08,nortobr01
765,Jim Riley,1927,1927,1,6,0,2,2,,10,,,,0,,,,,,,,rileyji01
766,Gary Shuchuk,1991,1991,1,6,1,2,3,1,6,1,0,0,0,2,0,0,8,12.5,,,shuchga01
767,Cliff Simpson,1947,1947,1,6,0,1,1,,0,0,0,0,0,1,0,0,,,,,simpscl01
768,Ed Stankiewicz,1954,1956,2,6,0,0,0,,2,0,0,0,0,0,0,0,,,,,stanked01
769,Ben Street,2017,2017,1,6,0,1,1,1,0,0,0,0,0,1,0,0,8,0.0,50,8:15,streebe01
770,Libor Šulák,2019,2019,1,6,0,0,0,-4,6,0,0,0,0,0,0,0,7,0.0,116,19:23,sulakli01
771,Burr Williams,1934,1937,2,6,0,1,1,,16,0,0,0,0,1,0,0,,,,,willibu01
772,Dick Behling,1941,1943,2,5,1,0,1,,0,1,0,0,0,0,0,0,,,,,behlidi01
773,Phil Besler,1939,1939,1,5,0,2,2,,4,0,0,0,0,2,0,0,,,,,besleph01
774,Tom Bissett,1991,1991,1,5,0,0,0,-4,0,0,0,0,0,0,0,0,2,0.0,,,bisseto01
775,Fabian Brunnström,2012,2012,1,5,0,1,1,-2,4,0,0,0,0,1,0,0,6,0.0,45,9:04,brunnfa01
776,Mitch Callahan,2014,2017,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,36,7:15,callami01
777,Jake Chelios,2019,2019,1,5,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,86,17:12,chelija01
778,Réjean Cloutier,1980,1982,2,5,0,2,2,2,2,0,0,0,0,2,0,0,1,0.0,,,cloutre02
779,Steve Coates,1977,1977,1,5,1,0,1,-1,24,1,0,0,0,0,0,0,5,20.0,,,coatest01
780,Ian Cushenan,1964,1964,1,5,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,,,cusheia01
781,Frank Daley,1929,1929,1,5,0,0,0,,0,,,,0,,,,,,,,daleyfr01
782,John Hendrickson,1958,1962,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,hendrjo01
783,Matt Hussey,2007,2007,1,5,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,28,5:38,hussema01
784,Dan Renouf,2017,2022,2,5,0,0,0,-2,7,0,0,0,0,0,0,0,4,0.0,70,13:55,renouda01
785,Nathan Robinson,2004,2004,1,5,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,30,6:01,robinna01
786,Ed Sandford,1956,1956,1,5,0,0,0,,6,0,0,0,0,0,0,0,,,,,sandfed01
787,Kevin Schamehorn,1977,1980,2,5,0,0,0,-3,13,0,0,0,0,0,0,0,1,0.0,,,schamke01
788,Art Stratton,1964,1964,1,5,0,3,3,0,2,0,0,0,0,2,1,0,7,0.0,,,stratar01
789,Bill Sutherland,1972,1972,1,5,0,1,1,-1,2,0,0,0,0,1,0,0,3,0.0,,,suthebi01
790,Chris Tancill,1992,1993,2,5,1,0,1,-2,2,1,0,0,0,0,0,0,3,33.3,,,tancich01
791,Dmytro Timashov,2020,2020,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,60,11:54,timasdm01
792,Philippe Audet,1999,1999,1,4,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,17,4:19,audetph01
793,Doug Baldwin,1947,1947,1,4,0,0,0,,0,0,0,0,0,0,0,0,,,,,baldwdo01
794,Riley Barber,2022,2022,1,4,0,0,0,-2,2,0,0,0,0,0,0,0,4,0.0,34,8:27,barberi01
795,Bruce Eakin,1986,1986,1,4,0,1,1,-4,0,0,0,0,0,1,0,0,1,0.0,,,eakinbr01
796,Art Giroux,1936,1936,1,4,0,2,2,,0,0,0,0,0,2,0,0,,,,,girouar01
797,Ladislav Kohn,2002,2002,1,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,21,5:13,kohnla01
798,Chris Luongo,1991,1991,1,4,0,1,1,0,4,0,0,0,0,1,0,0,4,0.0,,,luongch01
799,Steve Maltais,1994,1994,1,4,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,,,maltast01
800,Charley Mason,1939,1939,1,4,0,1,1,,0,0,0,0,0,1,0,0,,,,,masonch01
801,Hugh Millar,1947,1947,1,4,0,0,0,,0,0,0,0,0,0,0,0,,,,,millahu01
802,Kris Newbury,2010,2010,1,4,1,0,1,1,4,1,0,0,0,0,0,0,3,33.3,35,8:41,newbukr01
803,Alex Pirus,1980,1980,1,4,0,2,2,0,0,0,0,0,0,2,0,0,0,,,,pirusal01
804,Billy Reay,1944,1945,2,4,2,0,2,,0,2,0,0,0,0,0,0,,,,,reaybi01
805,Ulf Samuelsson,1999,1999,1,4,0,0,0,-1,6,0,0,0,0,0,0,0,2,0.0,70,17:32,samueul01
806,Ted Speers,1986,1986,1,4,1,1,2,2,0,1,0,0,0,1,0,0,6,16.7,,,speerte01
807,Ray Staszak,1986,1986,1,4,0,1,1,-3,7,0,0,0,0,1,0,0,9,0.0,,,staszra01
808,Lorrain Thibeault,1945,1945,1,4,0,2,2,,2,0,0,0,0,2,0,0,,,,,thibelo01
809,Brian Watts,1976,1976,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,wattsbr01
810,Oscar Asmundson,1935,1935,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,asmunos01
811,Fred Berry,1977,1977,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,,,berryfr01
812,Bob Davis,1933,1933,1,3,0,0,0,,0,,,,0,,,,,,,,davisbo01
813,Bo Elik,1963,1963,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,,elikbo01
814,Mark Ferner,1995,1995,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,fernema01
815,Gizzy Hart,1927,1927,1,3,0,0,0,,0,,,,0,,,,,,,,hartgi01
816,Brian Johnson,1984,1984,1,3,0,0,0,-3,5,0,0,0,0,0,0,0,4,0.0,,,johnsbr01
817,Roger Lafreniere,1963,1963,1,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,,,lafrero01
818,Vic Lynn,1944,1944,1,3,0,0,0,,4,0,0,0,0,0,0,0,,,,,lynnvi01
819,Donald MacLean,2006,2006,1,3,1,1,2,2,0,0,1,0,1,1,0,0,3,33.3,38,12:45,macledo01
820,Randy Manery,1971,1972,2,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,manerra01
821,Bill McCreary,1958,1958,1,3,1,0,1,,0,1,0,0,0,0,0,0,,,,,mccrebi01
822,Harry Meeking,1927,1927,1,3,0,0,0,,4,,,,0,,,,,,,,meekiha01
823,Howie Menard,1964,1964,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,,menarho01
824,Wayne Muloin,1964,1964,1,3,0,1,1,-1,2,0,0,0,0,1,0,0,1,0.0,,,muloiwa01
825,Dennis Olson,1958,1958,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,olsonde01
826,Butch Paul,1965,1965,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,8,0.0,,,paulbu01
827,Chase Pearson,2022,2022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,6:45,pearsch01
828,Dwight Schofield,1977,1977,1,3,1,0,1,0,2,1,0,0,0,0,0,0,3,33.3,,,schofdw01
829,Thain Simon,1947,1947,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,simonth01
830,Gemel Smith,2022,2022,1,3,0,1,1,-2,5,0,0,0,0,1,0,0,1,0.0,20,6:46,smithge02
831,Sandy Snow,1969,1969,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,snowsa01
832,Adam Almqvist,2014,2014,1,2,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,34,17:13,almqvad01
833,Dave Amadio,1958,1958,1,2,0,0,0,,2,0,0,0,0,0,0,0,,,,,amadida01
834,Ryan Barnes,2004,2004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2:22,barnery01
835,Tom Bladon,1981,1981,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,bladoto01
836,Norm Corcoran,1956,1956,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,corcono01
837,Peter Dineen,1990,1990,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,dineepe01
838,Ken Doraty,1938,1938,1,2,0,1,1,,2,0,0,0,0,1,0,0,,,,,doratke01
839,Turner Elson,2022,2022,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,27,13:23,elsontu01
840,Cody Goloubef,2020,2020,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,30,15:11,golouco01
841,Red Green,1929,1929,1,2,0,0,0,,0,,,,0,,,,,,,,greenre01
842,Doug Harvey*,1967,1967,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,harvedo01
843,Francis Kane,1944,1944,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,kanefr01
844,Chris Kotsopoulos,1990,1990,1,2,0,0,0,-1,10,0,0,0,0,0,0,0,0,,,,kotsoch01
845,Matthew Lorito,2017,2017,1,2,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,29,14:26,loritma01
846,Mark Major,1997,1997,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,majorma01
847,Bill McDougall,1991,1991,1,2,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,,,mcdoubi01
848,Andrew McKim,1995,1995,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,mckiman01
849,Mike McMahon,1970,1970,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mcmahmi02
850,Mark Pederson,1994,1994,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,,,pederma01
851,Wayne Rivers,1962,1962,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,riverwa01
852,Bernie Ruelle,1944,1944,1,2,1,0,1,,0,1,0,0,0,0,0,0,,,,,ruellbe01
853,Garrett Stafford,2008,2008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,6:45,staffga01
854,Ted Taylor,1967,1967,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,taylote01
855,Wes Walz,1996,1996,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,walzwe01
856,Ed Zeniuk,1955,1955,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,zeniued01
857,Rudy Zunich,1944,1944,1,2,0,0,0,,2,0,0,0,0,0,0,0,,,,,zunicru01
858,Gerry Abel,1967,1967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,abelge01
859,Sergei Bautin,1994,1994,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,bautise01
860,Jeff Brubaker,1989,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,brubaje01
861,Craig Cameron,1967,1967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,camercr01
862,Dwight Carruthers,1966,1966,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,carrudw01
863,Lude Check,1944,1944,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,checklu01
864,Bobby Crawford,1983,1983,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,crawfbo02
865,Rene Drolet,1975,1975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,drolere01
866,Farrand Gillie,1929,1929,1,1,0,0,0,,,,,,,,,,,,,,gillifa01
867,Galen Head,1968,1968,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,headga01
868,Rich Healey,1961,1961,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,healeri01
869,Miroslav Ihnačák,1989,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,ihnacmi01
870,Earl Johnson,1954,1954,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,johnsea01
871,Marco Kasper,2023,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,14:59,kaspema01
872,Brian Kilrea*,1958,1958,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,kilrebr01
873,Real Lemieux,1967,1967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,lemiere01
874,Ken Mann,1976,1976,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,mannke01
875,Bill Mitchell,1964,1964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mitchbi01
876,Dean Morton,1990,1990,1,1,1,0,1,-1,2,1,0,0,0,0,0,0,2,50.0,,,mortode01
877,Brian Murphy,1975,1975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,murphbr01
878,Ed Nicholson,1948,1948,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,nichoed01
879,Bert Peer,1940,1940,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,peerbe01
880,Nels Podolsky,1949,1949,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,podolne01
881,Dave Richardson,1968,1968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,richada01
882,Jack Riley,1933,1933,1,1,0,0,0,,,,,,,,,,,,,,rileyja01
883,Dave Rochefort,1967,1967,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,rocheda01
884,Steve Short,1979,1979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,shortst01
885,Bjørn Skaare,1979,1979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,skaarbj01
886,Bob Solinger,1960,1960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,solinbo01
887,Frank Steele,1931,1931,1,1,0,0,0,,2,,,,0,,,,,,,,steelfr01
888,Barry Sullivan,1948,1948,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,sulliba01
889,Eric Tangradi,2016,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:55,tangrer01
890,Murray Wing,1974,1974,1,1,0,1,1,-2,0,0,0,0,0,1,0,0,0,,,,wingmu01
891,B.J. Young,2000,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1:04,youngbj01
892,Dave Lucas,1963,1963,1,0,0,0,0,0,,0,0,0,0,,,,0,,,,lucasda01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/DET/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
