--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
212,Ed Courtenay,1992,1993,2,44,7,13,20,-21,10,5,2,0,1,3,10,0,63,11.1,,,courted01
213,Brantt Myhres,1999,2000,2,43,1,1,2,-2,213,1,0,0,0,1,0,0,9,11.1,183,4:16,myhrebr01
214,Robin Bawa,1993,1993,1,42,5,0,5,-25,47,5,0,0,1,0,0,0,25,20.0,,,bawaro01
215,Frazer McLaren,2010,2013,4,40,1,5,6,5,85,1,0,0,0,5,0,0,16,6.3,218,5:27,mclarfr01
216,Scott Gomez,2013,2013,1,39,2,13,15,-10,22,2,0,0,0,5,8,0,58,3.4,528,13:32,gomezsc01
217,Josh Langfeld,2006,2006,1,39,2,9,11,4,16,1,0,1,0,9,0,0,53,3.8,459,11:46,langfjo01
218,Ryan Merkley,2022,2022,1,39,1,5,6,-10,8,1,0,0,0,3,2,0,36,2.8,600,15:23,merklry01
219,Andrew Murray,2012,2012,1,39,1,3,4,3,4,1,0,0,0,3,0,0,33,3.0,300,7:42,murraan01
220,Stefan Noesen,2020,2021,2,39,6,2,8,-1,34,5,1,0,2,2,0,0,64,9.4,450,11:32,noesest01
221,Jarrod Skalde,1998,1999,2,39,5,7,12,-8,18,5,0,0,0,6,1,0,47,10.6,172,10:07,skaldja01
222,Joel Kellman,2020,2021,2,38,4,5,9,-2,10,4,0,0,1,4,0,1,44,9.1,434,11:25,kellmjo01
223,John Scott,2015,2015,1,38,3,1,4,0,87,3,0,0,0,1,0,0,19,15.8,283,7:27,scottjo01
224,Dave Brown,1996,1996,1,37,3,1,4,4,46,3,0,0,0,1,0,0,8,37.5,,,brownda01
225,Dan McGillis,2003,2003,1,37,3,13,16,-6,30,1,2,0,0,8,5,0,71,4.2,810,21:54,mcgilda01
226,Dave Snuggerud,1992,1993,2,36,4,6,10,-15,18,3,0,1,1,6,0,0,70,5.7,,,snuggda01
227,Scott Reedy,2022,2022,1,35,7,2,9,-8,10,4,3,0,2,2,0,0,33,21.2,392,11:11,reedysc01
228,Kyle Wellwood,2011,2011,1,35,5,8,13,10,0,5,0,0,0,7,1,0,50,10.0,479,13:41,wellwky01
229,Ben Eager,2011,2011,1,34,4,3,7,0,43,4,0,0,0,3,0,0,43,9.3,307,9:02,eagerbe01
230,Tye McGinn,2015,2015,1,33,1,4,5,1,11,1,0,0,0,4,0,0,35,2.9,341,10:20,mcginty01
231,Yves Racine,1996,1996,1,32,1,16,17,-3,28,1,0,0,0,10,6,0,35,2.9,,,racinyv01
232,Luke Kunin,2023,2023,1,31,5,8,13,-9,32,3,2,0,0,6,2,0,58,8.6,478,15:26,kuninlu01
233,Hubie McDonough,1993,1993,1,30,6,2,8,-21,6,4,2,0,0,2,0,0,41,14.6,,,mcdonhu01
234,Lane Pederson,2022,2022,1,29,0,2,2,-16,10,0,0,0,0,2,0,0,24,0.0,305,10:31,pederla01
235,Ryan Carpenter,2016,2018,3,28,2,3,5,6,6,2,0,0,0,3,0,0,40,5.0,304,10:51,carpery01
236,Scott Harrington,2023,2023,1,28,1,6,7,-7,8,1,0,0,1,6,0,0,22,4.5,428,15:18,harrisc01
237,Jay Leach,2010,2010,1,28,1,1,2,3,20,1,0,0,0,1,0,0,26,3.8,425,15:11,leachja02
238,Jim Montgomery,2001,2001,1,28,1,6,7,-1,19,0,1,0,0,3,3,0,17,5.9,255,9:06,montgji01
239,Mark Pederson,1993,1993,1,27,7,3,10,-20,22,6,1,0,0,2,1,0,42,16.7,,,pederma01
240,Bracken Kearns,2013,2014,2,26,3,2,5,-2,6,2,1,0,0,2,0,0,37,8.1,342,13:09,kearnbr01
241,Jacob MacDonald,2023,2023,1,25,1,5,6,-11,12,1,0,0,0,4,1,0,46,2.2,412,16:30,macdoja02
242,Michel Picard,1993,1993,1,25,4,0,4,-17,24,2,2,0,0,0,0,0,32,12.5,,,picarmi01
243,Ben Smith,2015,2016,2,25,2,3,5,2,0,2,0,0,1,3,0,0,16,12.5,251,10:03,smithbe01
244,Jim Vandermeer,2012,2012,1,25,1,3,4,3,33,1,0,0,0,3,0,0,19,5.3,260,10:25,vandeji01
245,Sasha Chmelevski,2021,2022,2,24,0,10,10,0,6,0,0,0,0,10,0,0,39,0.0,299,12:28,chmelal01
246,Roman Polák,2016,2016,1,24,0,3,3,-2,16,0,0,0,0,3,0,0,35,0.0,428,17:49,polakro01
247,Mike Lalor,1994,1994,1,23,0,2,2,-5,8,0,0,0,0,2,0,0,19,0.0,,,lalormi01
248,Dominic Moore,2012,2012,1,23,0,6,6,-8,6,0,0,0,0,6,0,0,29,0.0,316,13:43,mooredo01
249,Nick Spaling,2016,2016,1,23,2,4,6,5,6,2,0,0,0,4,0,0,21,9.5,294,12:47,spalini01
250,Ian White,2011,2011,1,23,2,8,10,9,8,2,0,0,0,7,1,0,51,3.9,458,19:56,whiteia01
251,Tony Hrkac,1992,1992,1,22,2,10,12,-2,4,2,0,0,0,5,5,0,31,6.5,,,hrkacto01
252,Danny O'Regan,2017,2018,2,22,1,4,5,-5,2,0,1,0,0,3,1,0,22,4.5,224,10:11,oregada01
253,Jean-François Quintin,1992,1993,2,22,5,5,10,-2,4,5,0,0,0,3,2,0,24,20.8,,,quintje01
254,Fabian Zetterlund,2023,2023,1,22,0,3,3,-10,8,0,0,0,0,3,0,0,37,0.0,305,13:53,zettefa01
255,Lynn Loyns,2003,2004,2,21,3,0,3,-5,19,3,0,0,0,0,0,0,12,25.0,164,7:49,loynsly01
256,Daniel Winnik,2012,2012,1,21,3,2,5,0,10,3,0,0,1,2,0,0,29,10.3,287,13:40,winnida01
257,Peter Ahola,1993,1993,1,20,2,3,5,-6,16,2,0,0,0,3,0,0,32,6.3,,,aholape01
258,Brian Campbell,2008,2008,1,20,3,16,19,9,8,1,2,0,0,6,10,0,40,7.5,502,25:07,campbbr02
259,Yvon Corriveau,1993,1993,1,20,3,7,10,-7,0,2,1,0,0,7,0,0,32,9.4,,,corriyv01
260,Larry DePalma,1993,1993,1,20,2,6,8,-14,41,1,1,0,0,3,3,0,29,6.9,,,depalla01
261,Michael Eyssimont,2023,2023,1,20,3,5,8,1,34,3,0,0,0,5,0,0,67,4.5,297,14:50,eyssimi01
262,Eriah Hayes,2014,2015,2,19,1,0,1,-4,4,1,0,0,0,0,0,0,27,3.7,157,8:17,hayeser01
263,Travis Moen,2009,2009,1,19,3,2,5,-1,14,2,0,1,1,2,0,0,24,12.5,292,15:21,moentr01
264,Gustav Nyquist,2019,2019,1,19,6,5,11,1,4,5,1,0,1,5,0,0,41,14.6,296,15:34,nyquigu01
265,Alexander True,2020,2021,2,19,0,5,5,2,8,0,0,0,0,5,0,0,19,0.0,190,10:00,trueal01
266,Ryan Vesce,2009,2010,2,19,3,2,5,-3,4,3,0,0,1,2,0,0,31,9.7,196,10:19,vescery01
267,Viacheslav Butsayev,1994,1995,2,18,2,2,4,-4,10,2,0,0,0,1,1,0,12,16.7,,,butsavi01
268,Lyndon Byers,1993,1993,1,18,4,1,5,-2,122,4,0,0,0,1,0,0,18,22.2,,,byersly01
269,Tom Cavanagh,2008,2009,2,18,1,2,3,-1,4,1,0,0,0,2,0,0,9,11.1,145,8:04,cavanto01
270,Claude Lemieux,2009,2009,1,18,0,1,1,-5,21,0,0,0,0,1,0,0,17,0.0,138,7:40,lemiecl01
271,William Eklund,2022,2023,2,17,2,5,7,-8,8,2,0,0,0,1,4,0,26,7.7,288,16:55,eklunwi01
272,Claudio Scremin,1992,1993,2,17,0,1,1,-5,29,0,0,0,0,1,0,0,22,0.0,,,scremcl01
273,Petri Skriko,1993,1993,1,17,4,3,7,-8,6,1,2,1,0,2,1,0,35,11.4,,,skrikpe01
274,Thomas Bordeleau,2022,2023,2,16,0,7,7,-4,0,0,0,0,0,6,1,0,22,0.0,247,15:25,bordeth01
275,Nick Cicek,2023,2023,1,16,0,4,4,-7,15,0,0,0,0,4,0,0,3,0.0,231,14:25,cicekni01
276,Bobby Dollas,2001,2001,1,16,1,1,2,4,14,1,0,0,0,1,0,0,5,20.0,180,11:15,dollabo01
277,Jesse Fibiger,2003,2003,1,16,0,0,0,-5,2,0,0,0,0,0,0,0,2,0.0,97,6:05,fibigje01
278,Bill Guerin,2007,2007,1,16,8,1,9,2,14,6,2,0,1,1,0,0,36,22.2,246,15:22,gueribi01
279,Lukáš Kašpar,2008,2009,2,16,2,2,4,-2,8,2,0,0,1,1,1,0,19,10.5,156,9:43,kaspalu01
280,Bill Lindsay,2001,2001,1,16,0,4,4,2,29,0,0,0,0,3,1,0,14,0.0,148,9:16,lindsbi01
281,Jaroslav Otevřel,1993,1994,2,16,3,4,7,-11,2,2,1,0,0,2,2,0,15,20.0,,,otevrja01
282,Raffi Torres,2013,2014,2,16,5,6,11,5,11,4,1,0,0,6,0,0,29,17.2,205,12:50,torrera01
283,Michael Colman,1992,1992,1,15,0,1,1,-8,32,0,0,0,0,1,0,0,7,0.0,,,colmami01
284,Eric Fehr,2018,2018,1,14,3,1,4,7,0,3,0,0,0,1,0,0,23,13.0,168,12:01,fehrer01
285,Lean Bergmann,2020,2021,2,13,0,1,1,-7,8,0,0,0,0,1,0,0,12,0.0,110,8:26,bergmle01
286,Ilja Byakin,1995,1995,1,13,0,5,5,-9,14,0,0,0,0,3,2,0,19,0.0,,,byakiil01
287,Jan Čaloun,1996,1997,2,13,8,3,11,2,0,6,2,0,0,3,0,0,23,34.8,,,calouja01
288,Rourke Chartier,2019,2019,1,13,1,0,1,-5,2,1,0,0,0,0,0,0,19,5.3,122,9:24,chartro01
289,Tim Kennedy,2013,2013,1,13,2,0,2,-3,2,2,0,0,1,0,0,0,24,8.3,177,13:35,kenneti01
290,Brandon Mashinter,2011,2011,1,13,0,0,0,-2,17,0,0,0,0,0,0,0,5,0.0,83,6:23,mashibr01
291,Jon Morris,1993,1993,1,13,0,3,3,-10,6,0,0,0,0,2,1,0,11,0.0,,,morrijo02
292,Don Barber,1992,1992,1,12,1,3,4,-7,2,1,0,0,0,2,1,0,17,5.9,,,barbedo01
293,Freddie Hamilton,2014,2015,2,12,0,0,0,-6,2,0,0,0,0,0,0,0,13,0.0,122,10:10,hamilfr01
294,John Jakopin,2003,2003,1,12,0,0,0,0,11,0,0,0,0,0,0,0,3,0.0,98,8:11,jakopjo01
295,Jason Marshall,2004,2004,1,12,0,2,2,-2,8,0,0,0,0,2,0,0,14,0.0,192,16:00,marshja02
296,Miroslav Zálešák,2003,2004,2,12,1,2,3,-3,0,1,0,0,0,2,0,0,11,9.1,119,9:54,zalesmi01
297,Rich Brennan,1998,1998,1,11,1,2,3,-4,2,0,1,0,0,1,1,0,24,4.2,,,brennri01
298,Kurtis Gabriel,2021,2021,1,11,0,0,0,1,55,0,0,0,0,0,0,0,4,0.0,84,7:40,gabriku01
299,Nikolay Goldobin,2016,2017,2,11,1,1,2,0,0,1,0,0,0,1,0,0,11,9.1,120,10:56,goldoni01
300,Andreas Johnsson,2023,2023,1,11,0,3,3,-6,6,0,0,0,0,3,0,0,17,0.0,166,15:03,johnsan01
301,Kip Miller,1994,1994,1,11,2,2,4,-1,6,2,0,0,0,1,1,0,21,9.5,,,milleki01
302,Jacob Peterson,2023,2023,1,11,2,6,8,-10,4,0,2,0,0,6,0,0,20,10.0,197,17:54,peterja01
303,Alexei Yegorov,1996,1997,2,11,3,3,6,-4,2,1,2,0,0,3,0,0,10,30.0,,,yegoral01
304,Craig Coxe,1992,1992,1,10,2,0,2,-4,19,2,0,0,0,0,0,0,11,18.2,,,coxecr01
305,Dean Kolstad,1993,1993,1,10,0,2,2,-9,12,0,0,0,0,1,1,0,22,0.0,,,kolstde01
306,Santeri Hatakka,2022,2022,1,9,0,2,2,-5,2,0,0,0,0,2,0,0,3,0.0,114,12:38,hataksa01
307,Martin Kaut,2023,2023,1,9,3,2,5,-2,0,2,1,0,0,2,0,0,20,15.0,128,14:11,kautma01
308,Nicholas Merkley,2022,2022,1,9,1,2,3,-2,0,1,0,0,0,1,1,0,7,14.3,112,12:25,merklni01
309,Barry Potomski,1998,1998,1,9,0,1,1,1,30,0,0,0,0,1,0,0,4,0.0,,,potomba01
310,Joachim Blichfeld,2020,2021,2,8,1,0,1,-4,14,1,0,0,0,0,0,0,6,16.7,82,10:13,blichjo01
311,Fredrik Händemark,2021,2021,1,8,1,0,1,-3,2,1,0,0,0,0,0,0,5,20.0,76,9:27,handefr01
312,Bryan Lerg,2015,2016,2,8,1,0,1,0,0,1,0,0,1,0,0,0,12,8.3,78,9:48,lergbr01
313,Rick Lessard,1992,1992,1,8,0,2,2,-4,16,0,0,0,0,2,0,0,4,0.0,,,lessari01
314,Chris Lipuma,1997,1997,1,8,0,0,0,-2,22,0,0,0,0,0,0,0,4,0.0,,,lipumch01
315,Mike McHugh,1992,1992,1,8,1,0,1,-3,14,1,0,0,0,0,0,0,5,20.0,,,mchugmi01
316,Matt Pelech,2013,2014,2,8,1,0,1,1,29,1,0,0,1,0,0,0,3,33.3,42,5:13,pelecma01
317,Derrick Pouliot,2023,2023,1,8,0,2,2,-1,6,0,0,0,0,2,0,0,4,0.0,136,16:57,poulide01
318,Adam Raška,2022,2023,2,8,0,0,0,1,7,0,0,0,0,0,0,0,3,0.0,76,9:30,raskaad01
319,Ken Sutton,1998,1998,1,8,0,0,0,-4,15,0,0,0,0,0,0,0,7,0.0,,,suttoke01
320,Henry Thrun,2023,2023,1,8,0,2,2,-3,0,0,0,0,0,2,0,0,7,0.0,159,19:52,thrunhe01
321,Taylor Fedun,2015,2015,1,7,0,4,4,0,4,0,0,0,0,2,2,0,12,0.0,119,16:59,fedunta01
322,Christián Jaroš,2021,2021,1,7,0,1,1,-4,2,0,0,0,0,1,0,0,3,0.0,78,11:11,jarosch01
323,Ryan Kraft,2003,2003,1,7,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,60,8:33,kraftry01
324,Ryan Dzingel,2022,2022,1,6,1,0,1,-2,0,1,0,0,0,0,0,0,9,11.1,98,16:17,dzingry01
325,Hannes Hyvönen,2002,2002,1,6,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,34,5:40,hyvonha01
326,Jeff McLean,1994,1994,1,6,1,0,1,1,0,1,0,0,0,0,0,0,5,20.0,,,mcleaje01
327,Mike Moore,2011,2011,1,6,1,0,1,-1,7,1,0,0,0,0,0,0,5,20.0,61,10:07,mooremi01
328,Niklas Andersson,1998,1998,1,5,0,0,0,-1,2,0,0,0,0,0,0,0,6,0.0,,,anderni01
329,Steve Bancroft,2002,2002,1,5,0,1,1,-2,2,0,0,0,0,1,0,0,5,0.0,52,10:24,bancrst01
330,Mark Beaufait,1993,1993,1,5,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,,,beaufma01
331,Brandon Davidson,2020,2020,1,5,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,64,12:46,davidbr01
332,Kevin Evans,1992,1992,1,5,0,1,1,0,25,0,0,0,0,1,0,0,4,0.0,,,evanske01
333,Karl Stollery,2015,2015,1,5,0,0,0,-4,4,0,0,0,0,0,0,0,6,0.0,90,18:02,stollka01
334,Daniil Tarasov,2015,2015,1,5,0,1,1,2,0,0,0,0,0,1,0,0,5,0.0,38,7:34,tarasda01
335,Andrew Agozzino,2023,2023,1,4,1,2,3,-1,0,0,0,1,0,2,0,0,9,11.1,65,16:22,agozzan01
336,Dave Capuano,1994,1994,1,4,0,1,1,-5,0,0,0,0,0,0,1,0,5,0.0,,,capuada01
337,Ivan Chekhovich,2021,2021,1,4,0,1,1,-3,0,0,0,0,0,1,0,0,5,0.0,42,10:29,chekhiv01
338,Fredrik Claesson,2021,2021,1,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,46,11:34,claesfr01
339,Dwight Helminen,2010,2010,1,4,1,0,1,-1,0,1,0,0,0,0,0,0,1,100.0,44,10:59,helmidw01
340,Alex Hicks,1999,1999,1,4,0,1,1,-1,4,0,0,0,0,1,0,0,4,0.0,18,4:33,hicksal01
341,Brinson Pasichnuk,2021,2021,1,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,46,11:37,pasicbr01
342,Mikael Samuelsson,2001,2001,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,19,4:41,samuemi01
343,Chad Wiseman,2003,2003,1,4,0,0,0,-2,4,0,0,0,0,0,0,0,1,0.0,37,9:19,wisemch01
344,Danil Yurtaykin,2020,2020,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,52,13:00,yurtada01
345,Jonny Brodzinski,2020,2020,1,3,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,22,7:24,brodzjo01
346,Trevor Carrick,2020,2020,1,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,17,5:47,carritr01
347,Mike Craig,1999,2002,2,3,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,27,9:06,craigmi01
348,Gary Emmons,1994,1994,1,3,1,0,1,-4,0,0,1,0,0,0,0,0,6,16.7,,,emmonga01
349,Jayden Halbgewachs,2022,2022,1,3,0,1,1,1,4,0,0,0,0,1,0,0,7,0.0,39,13:06,halbgja01
350,Maxim Letunov,2020,2020,1,3,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,27,9:05,letunma01
351,Tristen Robins,2023,2023,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,41,13:43,robintr01
352,Steven Zalewski,2010,2010,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,25,8:19,zalewst01
353,Riley Armstrong,2009,2009,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,15,7:26,armstri01
354,Mathieu Darche,2007,2007,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,9:13,darchma01
355,Iain Fraser,1997,1997,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,,,fraseia01
356,Daniil Gushchin,2023,2023,1,2,1,1,2,-1,0,0,1,0,0,0,1,0,8,12.5,32,15:55,gushcda01
357,Mikhail Kravets,1992,1993,2,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,kravemi01
358,Greg Pateryn,2021,2021,1,2,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,31,15:34,patergr01
359,Mark Pavelich,1992,1992,1,2,0,1,1,-2,4,0,0,0,0,1,0,0,0,,,,pavelma02
360,Dalton Prout,2020,2020,1,2,0,0,0,0,7,0,0,0,0,0,0,0,2,0.0,26,12:49,proutda01
361,Jason Widmer,1997,1997,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,widmeja01
362,Sergei Bautin,1996,1996,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,,,bautise01
363,Brad Boyes,2004,2004,1,1,0,0,0,-2,2,0,0,0,0,0,0,0,0,,13,13:03,boyesbr01
364,Joe Callahan,2010,2010,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,10,9:34,callajo02
365,Matt Carkner,2006,2006,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,,6,6:01,carknma01
366,Kyle Criscuolo,2023,2023,1,1,1,0,1,0,0,1,0,0,1,0,0,0,2,50.0,13,13:14,criscky01
367,Mike Iggulden,2008,2008,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,7,6:40,iggulmi01
368,Artemi Kniazev,2022,2022,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,12,11:59,kniazar01
369,Paul Kruse,2001,2001,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,,4,3:32,krusepa01
370,Peter Lappin,1992,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,lappipe01
371,Nicholas Petrecki,2013,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:58,petreni01
372,C.J. Suess,2023,2023,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,6,5:50,frankcl01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/SJS/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
