--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
694,Garry Valk,2003,2003,1,16,0,1,1,0,6,0,0,0,0,0,0,1,9,0.0,157,9:50,valkga01
695,Lucas Wallmark,2021,2021,1,16,0,3,3,-2,6,0,0,0,0,0,2,1,10,0.0,186,11:36,wallmlu01
696,Nikita Alexeev,2007,2007,1,15,2,0,2,-3,0,2,0,0,0,0,0,0,15,13.3,173,11:33,alexeni01
697,Bert Connelly,1938,1938,1,15,1,2,3,,4,1,0,0,0,2,0,0,,,,,connebe01
698,Tom Fitzgerald,2002,2002,1,15,1,3,4,-3,6,0,0,1,0,3,0,0,24,4.2,244,16:16,fitzgto01
699,Adam Gaudette,2021,2022,2,15,2,4,6,-5,4,1,1,0,0,3,1,0,17,11.8,170,11:18,gaudead01
700,Paul Gillis,1991,1992,2,15,0,5,5,-2,59,0,0,0,0,5,0,0,10,0.0,,,gillipa01
701,Luke Johnson,2019,2019,1,15,0,1,1,-8,8,0,0,0,0,0,1,0,19,0.0,162,10:49,johnslu01
702,Leo Lafrance,1928,1928,1,15,1,0,1,,4,,,,0,,,,,,,,lafrale01
703,Eddie Mazur,1957,1957,1,15,0,1,1,,2,0,0,0,0,1,0,0,,,,,mazured01
704,Mike Prokopec,1996,1997,2,15,0,0,0,-5,11,0,0,0,0,0,0,0,7,0.0,,,prokomi01
705,Josiah Slavin,2022,2022,1,15,0,1,1,0,4,0,0,0,0,1,0,0,13,0.0,180,12:02,slavijo01
706,Harry Taylor,1952,1952,1,15,1,1,2,,0,1,0,0,0,1,0,0,,,,,tayloha01
707,Dale Weise,2016,2016,1,15,0,1,1,4,2,0,0,0,0,1,0,0,19,0.0,149,9:57,weiseda01
708,Dick Gamble,1955,1955,1,14,2,0,2,,6,1,1,0,1,0,0,0,,,,,gambldi01
709,Michal Grošek,2000,2000,1,14,2,4,6,-1,12,1,1,0,0,4,0,0,18,11.1,183,13:06,grosemi01
710,Cole Guttman,2023,2023,1,14,4,2,6,1,2,4,0,0,1,2,0,0,26,15.4,204,14:34,guttmco01
711,Casey Hankinson,2001,2002,2,14,0,1,1,-5,9,0,0,0,0,1,0,0,16,0.0,133,9:31,hankica01
712,Dan Hinton,1977,1977,1,14,0,0,0,-5,16,0,0,0,0,0,0,0,11,0.0,,,hintoda01
713,Paul Masnick,1955,1955,1,14,1,0,1,,8,1,0,0,0,0,0,0,,,,,masnipa01
714,Max Quackenbush,1952,1952,1,14,0,1,1,,4,0,0,0,0,1,0,0,,,,,quackma01
715,Enio Sclisizzi,1953,1953,1,14,0,2,2,,0,0,0,0,0,1,1,0,,,,,sclisen01
716,Ray Timgren,1955,1955,1,14,1,1,2,,2,1,0,0,0,0,0,1,,,,,timgrra01
717,Nick Wasnie,1928,1928,1,14,1,0,1,,22,,,,0,,,,,,,,wasnini01
718,Rik Wilson,1988,1988,1,14,4,5,9,4,6,4,0,0,1,2,3,0,27,14.8,,,wilsori02
719,Duane Wylie,1975,1977,2,14,3,3,6,-5,2,2,1,0,0,3,0,0,19,15.8,,,wyliedu01
720,Anders Bjork,2023,2023,1,13,2,6,8,4,2,2,0,0,0,6,0,0,14,14.3,184,14:09,bjorkan01
721,Cecil Browne,1928,1928,1,13,2,0,2,,4,,,,0,,,,,,,,brownce01
722,Vladimir Chebaturkin,2002,2002,1,13,0,2,2,0,6,0,0,0,0,2,0,0,8,0.0,165,12:42,chebavl01
723,Wendel Clark,2000,2000,1,13,2,0,2,-2,13,2,0,0,0,0,0,0,27,7.4,164,12:38,clarkwe01
724,Marko Daňo,2016,2016,1,13,1,1,2,0,2,1,0,0,0,1,0,0,15,6.7,126,9:41,danoma01
725,Gerald Diduck,1995,1995,1,13,1,0,1,3,48,0,1,0,0,0,0,0,42,2.4,,,diducge01
726,Gordie Fashoway,1951,1951,1,13,3,2,5,,14,3,0,0,0,2,0,0,,,,,fashogo01
727,Howie Glover,1959,1959,1,13,0,1,1,,2,0,0,0,0,1,0,0,,,,,gloveho01
728,Kris King,2001,2001,1,13,1,0,1,-3,8,1,0,0,0,0,0,0,12,8.3,130,10:00,kingkr01
729,Brad Lauer,1992,1993,2,13,0,1,1,-4,6,0,0,0,0,0,1,0,14,0.0,,,lauerbr01
730,Charley Mason,1939,1939,1,13,1,3,4,,0,1,0,0,0,3,0,0,,,,,masonch01
731,Samuel Påhlsson,2009,2009,1,13,2,1,3,-1,2,2,0,0,1,1,0,0,14,14.3,226,17:25,pahlssa01
732,John Sleaver,1954,1957,2,13,1,0,1,,4,1,0,0,0,0,0,0,,,,,sleavjo01
733,Milan Tichý,1993,1993,1,13,0,1,1,7,30,0,0,0,0,1,0,0,12,0.0,,,tichymi01
734,Harry Dick,1947,1947,1,12,0,1,1,,12,0,0,0,0,1,0,0,,,,,dickha01
735,Brian Felsner,1998,1998,1,12,1,3,4,0,12,1,0,0,0,3,0,0,14,7.1,,,felsnbr01
736,Petri Kontiola,2008,2008,1,12,0,5,5,5,6,0,0,0,0,5,0,0,13,0.0,175,14:33,kontipe01
737,Joe Matte,1943,1943,1,12,0,2,2,,8,0,0,0,0,2,0,0,,,,,mattejo02
738,Brian Ogilvie,1973,1973,1,12,1,2,3,-2,4,0,1,0,0,2,0,0,12,8.3,,,ogilvbr01
739,Reg Bentley,1943,1943,1,11,1,2,3,,2,1,0,0,0,2,0,0,,,,,bentlre01
740,Dennis Bonvie,1999,1999,1,11,0,0,0,-4,44,0,0,0,0,0,0,0,1,0.0,44,3:59,bonvide01
741,Andreas Englund,2023,2023,1,11,0,1,1,-2,9,0,0,0,0,1,0,0,11,0.0,164,14:53,engluan01
742,Bob Hoffmeyer,1978,1979,2,11,0,3,3,-6,17,0,0,0,0,3,0,0,6,0.0,,,hoffmbo01
743,Roger Johansson,1995,1995,1,11,1,0,1,1,6,1,0,0,0,0,0,0,10,10.0,,,johanro01
744,Brendan Morrison,2012,2012,1,11,0,0,0,-4,6,0,0,0,0,0,0,0,10,0.0,136,12:22,morribr01
745,Les Ramsay,1945,1945,1,11,2,2,4,,2,2,0,0,0,2,0,0,,,,,ramsale01
746,Fred Sasakamoose,1954,1954,1,11,0,0,0,,6,0,0,0,0,0,0,0,,,,,sasakfr01
747,Viktor Tikhonov,2016,2016,1,11,0,0,0,-4,6,0,0,0,0,0,0,0,11,0.0,113,10:17,tikhovi01
748,Mike Blunden,2007,2008,2,10,0,0,0,-6,10,0,0,0,0,0,0,0,11,0.0,110,11:02,blundmi01
749,Gord Buttrey,1944,1944,1,10,0,0,0,,0,0,0,0,0,0,0,0,,,,,buttrgo01
750,Paul Coffey*,1999,1999,1,10,0,4,4,-6,0,0,0,0,0,1,3,0,8,0.0,154,15:22,coffepa01
751,Brandon Davidson,2019,2019,1,10,0,1,1,-4,15,0,0,0,0,1,0,0,7,0.0,138,13:48,davidbr01
752,Andrew Ebbett,2010,2010,1,10,1,0,1,1,2,1,0,0,0,0,0,0,14,7.1,107,10:43,ebbetan01
753,Sami Helenius,2003,2003,1,10,0,1,1,3,28,0,0,0,0,1,0,0,5,0.0,113,11:16,helensa01
754,Kip Miller,1996,1996,1,10,1,4,5,1,2,1,0,0,0,1,3,0,12,8.3,,,milleki01
755,Larry Romanchych,1971,1971,1,10,0,2,2,0,2,0,0,0,0,1,1,0,10,0.0,,,romanla01
756,Pat Shea,1932,1932,1,10,0,1,1,,0,,,,0,,,,,,,,sheapa01
757,Jim Campbell,2002,2002,1,9,1,1,2,-3,4,1,0,0,0,0,1,0,12,8.3,120,13:21,campbji01
758,Ike Hildebrand,1954,1955,2,9,1,1,2,,4,0,1,0,0,1,0,0,,,,,hildeik01
759,Wyatt Kaiser,2023,2023,1,9,0,3,3,-4,4,0,0,0,0,3,0,0,14,0.0,167,18:36,kaisewy01
760,Mike Kostka,2014,2014,1,9,2,1,3,3,8,2,0,0,1,1,0,0,18,11.1,130,14:26,kostkmi01
761,Walt Ledingham,1973,1973,1,9,0,1,1,0,4,0,0,0,0,1,0,0,7,0.0,,,ledinwa01
762,Ryan McGill,1992,1992,1,9,0,2,2,1,20,0,0,0,0,2,0,0,15,0.0,,,mcgilry01
763,Tony McKegney,1991,1991,1,9,0,1,1,-2,4,0,0,0,0,1,0,0,10,0.0,,,mckegto01
764,John Quenneville,2020,2020,1,9,0,0,0,-1,0,0,0,0,0,0,0,0,14,0.0,99,11:03,quennjo02
765,Buddy Robinson,2023,2023,1,9,1,2,3,1,4,1,0,0,0,2,0,0,13,7.7,106,11:46,robinbu01
766,Brad Werenka,1996,1996,1,9,0,0,0,-2,8,0,0,0,0,0,0,0,2,0.0,,,werenbr01
767,Nolan Baumgartner,2001,2001,1,8,0,0,0,-4,6,0,0,0,0,0,0,0,7,0.0,101,12:40,baumgno01
768,Dave Chyzowski,1997,1997,1,8,0,0,0,1,6,0,0,0,0,0,0,0,6,0.0,,,chyzoda01
769,Lorne Davis,1955,1955,1,8,0,0,0,,4,0,0,0,0,0,0,0,,,,,davislo01
770,Christian Ehrhoff,2016,2016,1,8,0,2,2,-1,2,0,0,0,0,1,1,0,19,0.0,136,17:03,ehrhoch01
771,Tim Erixon,2015,2015,1,8,0,0,0,1,4,0,0,0,0,0,0,0,6,0.0,80,9:59,erixoti01
772,Oscar Hanson,1938,1938,1,8,0,0,0,,0,0,0,0,0,0,0,0,,,,,hansoos01
773,Kim Johnsson,2010,2010,1,8,1,2,3,7,4,1,0,0,0,2,0,0,10,10.0,131,16:24,johnski01
774,Ty Jones,1999,1999,1,8,0,0,0,-1,12,0,0,0,0,0,0,0,3,0.0,63,7:53,jonesty01
775,Basil McRae,1997,1997,1,8,0,0,0,-2,12,0,0,0,0,0,0,0,1,0.0,,,mcraeba01
776,Jacques Toupin,1944,1944,1,8,1,2,3,,0,1,0,0,0,2,0,0,,,,,toupija01
777,Brian Young,1981,1981,1,8,0,2,2,-4,6,0,0,0,0,1,1,0,5,0.0,,,youngbr01
778,Bruce Boudreau,1986,1986,1,7,1,0,1,1,2,1,0,0,0,0,0,0,3,33.3,,,boudrbr01
779,Dick Butler,1948,1948,1,7,2,0,2,,0,2,0,0,0,0,0,0,,,,,butledi01
780,Sylvain Cloutier,1999,1999,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,38,5:28,cloutsy01
781,Carl Corazzini,2007,2007,1,7,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,76,10:47,corazca01
782,Kyle Cumiskey,2015,2015,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,93,13:18,cumisky01
783,Mario Doyon,1989,1989,1,7,1,1,2,2,6,0,1,0,0,0,1,0,7,14.3,,,doyonma01
784,Norm Johnson,1959,1959,1,7,1,0,1,,8,1,0,0,0,0,0,0,,,,,johnsno01
785,Benjamin LaPrairie,1937,1937,1,7,0,0,0,,0,0,0,0,0,0,0,0,,,,,laprabe01
786,Jason Morgan,2006,2006,1,7,1,1,2,1,6,1,0,0,0,1,0,0,6,16.7,71,10:06,morgaja01
787,Alain Nasreddine,1999,1999,1,7,0,0,0,-2,19,0,0,0,0,0,0,0,2,0.0,85,12:11,nasreal01
788,Pascal Pelletier,2009,2009,1,7,0,0,0,-4,0,0,0,0,0,0,0,0,7,0.0,64,9:08,pellepa01
789,Brett Seney,2023,2023,1,7,1,0,1,-2,2,1,0,0,0,0,0,0,9,11.1,92,13:08,seneybr01
790,Jarrod Skalde,1998,1998,1,7,0,1,1,0,4,0,0,0,0,0,2,0,4,0.0,,,skaldja01
791,Zellio Toppazzini,1957,1957,1,7,0,0,0,,0,0,0,0,0,0,0,0,,,,,toppaze01
792,Austin Wagner,2023,2023,1,7,1,1,2,-2,0,1,0,0,1,1,0,0,13,7.7,85,12:08,wagneau01
793,Roger Wilson,1975,1975,1,7,0,2,2,1,6,0,0,0,0,2,0,0,10,0.0,,,wilsoro01
794,Doug Barkley,1958,1960,2,6,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,,,barkldo01
795,Terry Caffery,1970,1970,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,caffete01
796,Leo Carbol,1943,1943,1,6,0,1,1,,4,0,0,0,0,1,0,0,,,,,carbole01
797,Robert Dirk,1994,1994,1,6,0,0,0,0,26,0,0,0,0,0,0,0,4,0.0,,,dirkro01
798,Victor Ejdsell,2018,2018,1,6,0,1,1,-1,0,0,0,0,0,1,0,0,7,0.0,80,13:19,ejdsevi01
799,Jakub Galvas,2022,2022,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,109,18:10,galvaja01
800,J.P. LeBlanc,1969,1969,1,6,1,2,3,1,0,1,0,0,0,2,0,0,9,11.1,,,leblajp01
801,Reed Low,2007,2007,1,6,0,0,0,-1,31,0,0,0,0,0,0,0,0,,21,3:33,lowre01
802,Rostislav Olesz,2012,2012,1,6,0,0,0,-1,6,0,0,0,0,0,0,0,6,0.0,55,9:06,oleszro01
803,Nick Seeler,2020,2020,1,6,0,1,1,-2,7,0,0,0,0,1,0,0,1,0.0,81,13:32,seeleni01
804,Jiří Sekáč,2016,2016,1,6,0,1,1,-1,2,0,0,0,0,1,0,0,11,0.0,60,10:04,sekacji01
805,Ken Stewart,1942,1942,1,6,1,1,2,,0,1,0,0,1,1,0,0,,,,,stewake01
806,Cy Thomas,1948,1948,1,6,1,0,1,,8,1,0,0,0,0,0,0,,,,,thomacy01
807,Doug Baldwin,1948,1948,1,5,0,0,0,,2,0,0,0,0,0,0,0,,,,,baldwdo01
808,Kyle Baun,2015,2016,2,5,0,0,0,-3,0,0,0,0,0,0,0,0,5,0.0,56,11:09,baunky01
809,Milt Brink,1937,1937,1,5,0,0,0,,0,0,0,0,0,0,0,0,,,,,brinkmi01
810,Daniel Gauthier,1995,1995,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,,,gauthda01
811,Todd Gill,2003,2003,1,5,0,1,1,3,0,0,0,0,0,1,0,0,9,0.0,98,19:31,gillto01
812,Ike Klingbeil,1937,1937,1,5,1,2,3,,2,1,0,0,0,2,0,0,,,,,klingik01
813,Ed Kryzanowski,1953,1953,1,5,0,0,0,,0,0,0,0,0,0,0,0,,,,,kryzaed01
814,Moe L'Abbe,1973,1973,1,5,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,,,labbemo01
815,Art Michaluk,1948,1948,1,5,0,0,0,,0,0,0,0,0,0,0,0,,,,,michaar01
816,John Miszuk,1966,1967,2,5,1,1,2,1,2,0,0,1,0,0,1,0,4,25.0,,,miszujo01
817,P.A. Parenteau,2007,2007,1,5,0,1,1,-1,2,0,0,0,0,0,1,0,7,0.0,55,11:05,parenpi01
818,Butch Schaeffer,1937,1937,1,5,0,0,0,,6,0,0,0,0,0,0,0,,,,,schaebu01
819,Doug Shelton,1968,1968,1,5,0,1,1,-3,2,0,0,0,0,1,0,0,1,0.0,,,sheltdo01
820,Ken Solheim,1981,1981,1,5,2,0,2,-3,0,2,0,0,0,0,0,0,8,25.0,,,solheke01
821,Al Suomi,1937,1937,1,5,0,0,0,,0,0,0,0,0,0,0,0,,,,,suomial01
822,Art Townsend,1927,1927,1,5,0,0,0,,0,,,,0,,,,,,,,townsar01
823,Greg Vaydik,1977,1977,1,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,vaydigr01
824,Ed Vokes,1931,1931,1,5,0,0,0,,0,,,,0,,,,,,,,vokesed01
825,Adam Clendening,2015,2015,1,4,1,1,2,1,2,0,1,0,0,0,1,0,2,50.0,53,13:10,clendad01
826,Klas Dahlbeck,2015,2015,1,4,1,0,1,-1,2,1,0,0,0,0,0,0,4,25.0,42,10:24,dahlbkl01
827,Louie DeBrusk,2003,2003,1,4,0,0,0,0,7,0,0,0,0,0,0,0,0,,25,6:10,debrulo01
828,Mike Fidler,1983,1983,1,4,2,1,3,-1,4,2,0,0,0,1,0,0,6,33.3,,,fidlemi01
829,Herb Gardiner*,1929,1929,1,4,0,0,0,,0,,,,0,,,,,,,,gardihe01
830,Dave Gust,2023,2023,1,4,1,0,1,-2,2,1,0,0,0,0,0,0,7,14.3,57,14:12,gustda01
831,Matt Henderson,2002,2002,1,4,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,29,7:08,hendema01
832,Blake Hillman,2018,2018,1,4,1,0,1,-1,0,0,0,1,0,0,0,0,5,20.0,72,18:02,hillmbl01
833,Ernest Kenny,1935,1935,1,4,0,0,0,,8,0,0,0,0,0,0,0,,,,,kennyer01
834,Chris Murray,1999,1999,1,4,0,0,0,0,14,0,0,0,0,0,0,0,4,0.0,29,7:20,murrach01
835,Perry Pelensky,1984,1984,1,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0.0,,,pelenpe01
836,Jari Torkki,1989,1989,1,4,1,0,1,-2,0,0,1,0,0,0,0,0,2,50.0,,,torkkja01
837,Anton Wedin,2020,2020,1,4,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,36,9:04,wedinan01
838,Michel Archambault,1977,1977,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,,,archami01
839,Joe Bretto,1945,1945,1,3,0,0,0,,4,0,0,0,0,0,0,0,,,,,brettjo01
840,James Camazzola,1984,1987,2,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,camazja01
841,Guyle Fielder,1951,1951,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,fieldgu01
842,Quintin Laing,2004,2004,1,3,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,36,11:57,laingqu01
843,Art Lesieur,1929,1929,1,3,0,0,0,,0,,,,0,,,,,,,,lesiear01
844,Ian McKegney,1977,1977,1,3,0,0,0,-8,2,0,0,0,0,0,0,0,1,0.0,,,mckegia01
845,Brad Mills,2014,2014,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,31,10:20,millsbr01
846,Jonas Nordqvist,2007,2007,1,3,0,2,2,1,2,0,0,0,0,2,0,0,2,0.0,42,13:55,nordqjo01
847,Kent Paynter,1988,1989,2,3,0,0,0,-1,4,0,0,0,0,0,0,0,0,,,,payntke01
848,Luke Philp,2023,2023,1,3,0,1,1,0,2,0,0,0,0,1,0,0,0,,35,11:41,philplu01
849,Ryan Potulny,2011,2011,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,30,10:07,potulry01
850,Dave Richardson,1966,1966,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,richada01
851,Jim Riley,1927,1927,1,3,0,0,0,,0,,,,0,,,,,,,,rileyji01
852,Tony Tanti,1982,1983,2,3,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,,,tantito01
853,Roman Vopat,1999,1999,1,3,0,0,0,-4,4,0,0,0,0,0,0,0,0,,20,6:35,vopatro01
854,Don Ward,1958,1958,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,warddo01
855,Adam Berti,2008,2008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,10:07,bertiad01
856,Madison Bowey,2021,2021,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,22,11:09,boweyma01
857,Tim Brent,2009,2009,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,17,8:21,brentti01
858,Mike Brown,2006,2006,1,2,0,1,1,0,9,0,0,0,0,1,0,0,1,0.0,12,5:52,brownmi01
859,Matt Carey,2014,2014,1,2,1,0,1,-1,2,1,0,0,0,0,0,0,1,100.0,19,9:38,careyma01
860,Danton Cole,1996,1996,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,coleda01
861,Rob Conn,1992,1992,1,2,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,,,connro01
862,Thomas Coulter,1934,1934,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,coultto01
863,Rick Foley,1971,1971,1,2,0,1,1,1,8,0,0,0,0,1,0,0,4,0.0,,,foleyri01
864,Kurtis Gabriel,2022,2022,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,6:02,gabriku01
865,Martin Gendron,1998,1998,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,gendrma01
866,George Grigor,1944,1944,1,2,1,0,1,,0,1,0,0,0,0,0,0,,,,,grigoge01
867,Drew LeBlanc,2013,2013,1,2,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,27,13:20,lebladr01
868,Gord McFarlane,1927,1927,1,2,0,0,0,,0,,,,0,,,,,,,,mcfargo01
869,Hickey Nicholson,1938,1938,1,2,1,0,1,,0,1,0,0,0,0,0,0,,,,,nichohi01
870,Jacob Nilsson,2019,2019,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,16,7:52,nilssja01
871,Victor Posa,1986,1986,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,posavi01
872,Geoff Powis,1968,1968,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,powisge01
873,Warren Rychel,1989,1989,1,2,0,0,0,-1,17,0,0,0,0,0,0,0,3,0.0,,,rychewa01
874,Glen Smith,1951,1951,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,smithgl02
875,Wayne Smith,1967,1967,1,2,1,1,2,7,2,1,0,0,0,1,0,0,2,50.0,,,smithwa01
876,Art Stratton,1966,1966,1,2,0,0,0,-5,0,0,0,0,0,0,0,0,3,0.0,,,stratar01
877,Frank Sullivan,1955,1956,2,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,sullifr01
878,Sean Williams,1992,1992,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,willise01
879,Spencer Abbott,2017,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9,8:34,abbotsp01
880,Rudy Ahlin,1938,1938,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,ahlinru01
881,Alexander Andrievski,1993,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,andrial01
882,Darrel Anholt,1984,1984,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,anholda01
883,Steve Bancroft,1993,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,bancrst01
884,Evan Brophey,2011,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,7:09,brophev01
885,Mike Buchanan,1952,1952,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,buchami01
886,Shawn Byram,1992,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,byramsh01
887,Gary Donaldson,1974,1974,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,,,donalga01
888,Walt Farrant,1944,1944,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,farrawa01
889,Wayne Hicks,1961,1961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,hickswa01
890,Ryan Huska,1998,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,huskary01
891,Jeff Jackson,1992,1992,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,jacksje01
892,Sergei Klimovich,1997,1997,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,klimose01
893,Rob Klinkhammer,2011,2011,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,12,11:36,klinkro01
894,Shawn Lalonde,2013,2013,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,15,14:47,lalonsh01
895,Rick Lanz,1992,1992,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,lanzri01
896,Jim McBurney,1953,1953,1,1,0,1,1,,0,0,0,0,0,1,0,0,,,,,mcburji01
897,Jeff McDill,1977,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mcdilje01
898,Mark McNeill,2016,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,12:44,mcneima01
899,Hillary Menard,1954,1954,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,menarhi01
900,John Michaluk,1951,1951,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,michajo01
901,Larry Mickey,1965,1965,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mickela01
902,Michael Paliotta,2015,2015,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,13,12:45,paliomi01
903,Tony Poeta,1952,1952,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,poetato01
904,Mike Rucinski,1989,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,rucinmi01
905,Darin Sceviour,1987,1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,scevida01
906,Radek Smoleňák,2010,2010,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,5,4:41,smolera01
907,Barney Stanley*,1928,1928,1,1,0,0,0,,0,,,,0,,,,,,,,stanlba01
908,Ryan Stanton,2013,2013,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,17,17:05,stantry01
909,Jeff Taffe,2011,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4:05,taffeje01
910,Stephen Tepper,1993,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,teppest01
911,Petri Varis,1998,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,varispe01
912,Bob Wilson,1954,1954,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,wilsobo01
913,Marty Zoborosky,1945,1945,1,1,0,0,0,,2,0,0,0,0,0,0,0,,,,,zoborma01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/CHI/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
