--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
789,Brendon Nash,2011,2011,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,10:12,nashbr01
790,Dave Orleski,1981,1982,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,orlesda01
791,Randy Rota,1973,1973,1,2,1,1,2,2,0,1,0,0,1,1,0,0,4,25.0,,,rotara01
792,Roland Rousseau,1953,1953,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,roussro01
793,Thomas Rundqvist,1985,1985,1,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,,,rundqth01
794,Dwight Schofield,1983,1983,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,,,,schofdw01
795,Rod Schutt,1978,1978,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,schutro01
796,Joel Teasdale,2023,2023,1,2,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,22,10:52,teasdjo01
797,Lorrain Thibeault,1946,1946,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,thibelo01
798,Brock Trotter,2010,2010,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,18,9:03,trottbr02
799,Rinat Valiev,2018,2018,1,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,24,11:49,valieri01
800,Vladimír Vůjtek,1992,1992,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,vujtevl01
801,Brandon Baddock,2022,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:24,baddobr01
802,François Beauchemin,2003,2003,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,17:11,beaucfr01
803,Owen Beck,2023,2023,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,10,9:48,beckow01
804,Max Bennett,1936,1936,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,bennema01
805,Garry Blaine,1955,1955,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,blainga01
806,Norm Collings,1935,1935,1,1,0,1,1,,0,0,0,0,0,1,0,0,,,,,collino01
807,Lucas Condotta,2023,2023,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,11,11:02,condolu01
808,Roger Cormier,1926,1926,1,1,0,0,0,,0,,,,0,,,,,,,,cormiro01
809,Hugh Currie,1951,1951,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,currihu01
810,Paul Curtis,1970,1970,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,curtipa01
811,Jonathan Delisle,1999,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4:32,delisjo01
812,Garry Edmundson,1952,1952,1,1,0,0,0,,2,0,0,0,0,0,0,0,,,,,edmunga01
813,Perry Ganchar,1988,1988,1,1,1,0,1,-1,0,1,0,0,0,0,0,0,1,100.0,,,ganchpe01
814,Howie Glover,1969,1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,gloveho01
815,Chuck Hamilton,1962,1962,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,hamilch01
816,Cameron Hillis,2022,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10,10:15,hillica01
817,Bud Holloway,2016,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,7:19,hollobu01
818,Bronco Horvath,1957,1957,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,horvabr01
819,Martti Järventie,2002,2002,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,13,12:57,jarvema01
820,Don Johns,1966,1966,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,johnsdo01
821,Rene Joliat,1925,1925,1,1,0,0,0,,0,,,,0,,,,,,,,joliare01
822,Roland Lafleur,1925,1925,1,1,0,0,0,,0,,,,0,,,,,,,,laflero01
823,Ernie Laforce,1943,1943,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,laforer01
824,Jean-Paul Lamirande,1955,1955,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,lamirje01
825,Bobby Lee,1943,1943,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,leebo01
826,Corey Locke,2008,2008,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,6,5:59,lockeco01
827,Frank Mailley,1943,1943,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,maillfr01
828,Bob McCulley,1935,1935,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,mcculbo01
829,Irv McGibbon,1943,1943,1,1,0,0,0,,2,0,0,0,0,0,0,0,,,,,mcgibir01
830,Joonas Nättinen,2014,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1:45,nattijo01
831,Evariste Payer,1918,1918,1,1,0,0,0,,0,,,,0,,,,,,,,payerev01
832,Mike Polich,1978,1978,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,policmi01
833,Moe Robinson,1980,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,robinmo01
834,John Scott,2016,2016,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,9,9:01,scottjo01
835,Martin St. Pierre,2014,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:53,stpiema01
836,Lindsay Vallis,1994,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,vallili01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/MTL/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
