--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
216,Nathan Beaulieu,2018,2019,2,89,4,12,16,-18,68,4,0,0,0,10,2,0,102,3.9,1382,15:32,beaulna01
217,Mal Davis,1983,1986,4,89,29,22,51,-8,34,18,11,0,8,10,12,0,112,25.9,,,davisma01
218,Bob Halkidis,1986,1989,4,89,2,14,16,6,315,2,0,0,0,14,0,0,58,3.4,,,halkibo01
219,Vinnie Hinostroza,2022,2023,2,88,15,21,36,-12,30,14,1,0,3,20,0,1,130,11.5,1188,13:30,hinosvi01
220,Colin Patterson,1992,1993,2,88,8,10,18,-6,52,5,0,3,0,10,0,0,63,12.7,,,patteco01
221,Luke Adam,2011,2014,4,87,15,11,26,-11,32,15,0,0,1,7,4,0,138,10.9,1051,12:05,adamlu01
222,Owen Power,2022,2023,2,87,6,32,38,13,26,6,0,0,1,23,8,1,140,4.3,2057,23:39,powerow01
223,Brad Boyes,2011,2012,2,86,13,24,37,4,12,9,4,0,1,16,8,0,146,8.9,1202,13:58,boyesbr01
224,Clark Gillies*,1987,1988,2,86,15,19,34,1,134,14,1,0,3,18,1,0,129,11.6,,,gillicl01
225,Charlie Huddy,1995,1997,3,85,7,9,16,-7,95,4,3,0,1,8,1,0,97,7.2,,,huddych01
226,Vladimír Sobotka,2019,2020,2,85,6,10,16,-18,30,6,0,0,0,9,0,1,94,6.4,1207,14:12,sobotvl01
227,Jay Wells,1990,1992,3,85,3,12,15,-20,243,3,0,0,0,11,0,1,62,4.8,,,wellsja01
228,Floyd Smith,1971,1972,2,83,6,12,18,-16,48,4,0,2,0,8,4,0,81,7.4,,,smithfl01
229,Réal Cloutier,1984,1985,2,82,24,36,60,-4,25,15,9,0,6,19,17,0,176,13.6,,,cloutre01
230,Doug Gilmour*,2000,2001,2,82,10,45,55,6,82,4,6,0,0,33,12,0,104,9.6,1489,18:10,gilmodo01
231,Kevin Haller,1990,1992,3,81,7,23,30,-4,95,4,3,0,1,13,10,0,119,5.9,,,halleke01
232,Bill Stewart,1978,1979,2,81,3,17,20,5,116,3,0,0,1,17,0,0,103,2.9,,,stewabi01
233,Tony Tanti,1991,1992,2,80,16,23,39,-2,106,9,6,1,0,14,9,0,152,10.5,,,tantito01
234,Tim Kennedy,2009,2010,2,79,10,16,26,-3,50,9,1,0,3,15,1,0,99,10.1,1021,12:56,kenneti01
235,David Legwand,2016,2016,1,79,5,9,14,-4,14,4,0,1,0,7,1,1,61,8.2,767,9:42,legwada01
236,John-Jason Peterka,2022,2023,2,79,12,20,32,-15,26,10,2,0,1,17,3,0,128,9.4,1083,13:43,peterjo01
237,Reggie Fleming,1971,1971,1,78,6,10,16,-8,159,6,0,0,0,7,2,1,54,11.1,,,flemire01
238,Danny Lawson,1972,1972,1,78,10,6,16,-22,15,9,0,1,0,6,0,0,176,5.7,,,lawsoda01
239,Yvon Lambert,1982,1982,1,77,25,39,64,22,38,11,14,0,4,30,9,0,108,23.1,,,lambeyv01
240,Jack Quinn,2022,2023,2,77,15,24,39,-7,15,13,2,0,2,18,5,1,132,11.4,1068,13:52,quinnja01
241,Brent Hughes,1996,1996,1,76,5,10,15,-9,148,5,0,0,0,10,0,0,56,8.9,,,hughebr02
242,Mark Astley,1994,1996,3,75,4,19,23,-15,92,4,0,0,0,11,8,0,103,3.9,,,astlema01
243,Anders Bjork,2021,2023,3,74,8,6,14,-19,14,8,0,0,0,5,0,1,71,11.3,963,13:01,bjorkan01
244,Mike Donnelly,1988,1990,3,74,11,16,27,-6,62,11,0,0,0,12,4,0,114,9.6,,,donnemi01
245,Skip Krake,1971,1971,1,74,4,5,9,-21,68,3,1,0,0,5,0,0,64,6.3,,,krakesk01
246,Benoît Pouliot,2018,2018,1,74,13,6,19,-8,22,10,1,2,4,6,0,0,83,15.7,1013,13:41,poulibe01
247,Jim Wiemer,1984,1985,2,74,8,17,25,-3,52,5,2,1,0,14,3,0,111,7.2,,,wiemeji01
248,Curtis Lazar,2020,2021,2,71,10,9,19,-7,9,10,0,0,1,8,0,1,68,14.7,899,12:40,lazarcu01
249,Rob Niedermayer,2011,2011,1,71,5,14,19,-8,22,5,0,0,1,14,0,0,80,6.3,906,12:46,niedero01
250,Bob Mongrain,1980,1985,4,70,11,11,22,2,12,11,0,0,3,11,0,0,74,14.9,,,mongrbo01
251,Vladimir Tsyplakov,2000,2001,2,70,13,20,33,19,20,13,0,0,1,18,2,0,85,15.3,872,12:27,tsyplvl01
252,Scott Wilson,2018,2020,3,70,7,12,19,-24,14,7,0,0,0,11,1,0,118,5.9,926,13:13,wilsosc01
253,Jamie McBain,2014,2014,1,69,6,11,17,-13,14,4,2,0,0,7,3,1,98,6.1,1391,20:10,mcbaija02
254,Jordan Nolan,2018,2018,1,69,4,4,8,-13,69,4,0,0,0,4,0,0,50,8.0,676,9:48,nolanjo01
255,Ken Breitenbach,1976,1979,3,68,1,13,14,7,49,1,0,0,0,13,0,0,52,1.9,,,breitke01
256,Mikhail Grigorenko,2013,2015,3,68,6,8,14,-14,4,5,1,0,0,6,2,0,86,7.0,841,12:22,grigomi01
257,Doug Houda,1995,2003,4,68,2,5,7,2,134,2,0,0,0,4,0,1,43,4.7,22,10:55,houdado01
258,Ilya Lyubushkin,2023,2023,1,68,2,12,14,-2,38,1,0,1,1,11,0,1,41,4.9,1021,15:01,lyubuil01
259,Nikita Zadorov,2014,2015,2,67,4,12,16,-14,55,2,2,0,1,9,3,0,56,7.1,1183,17:39,zadorni01
260,Paul Kruse,1998,2000,3,66,4,1,5,-1,206,4,0,0,0,1,0,0,48,8.3,344,6:22,krusepa01
261,Rob McClanahan,1980,1981,2,66,5,17,22,-11,38,4,1,0,1,14,3,0,80,6.3,,,mcclaro01
262,Chris Stewart,2014,2015,2,66,11,14,25,-32,69,6,5,0,0,9,5,0,119,9.2,1044,15:49,stewach02
263,Philippe Boucher,1993,1995,3,65,7,16,23,6,43,3,4,0,1,9,7,0,110,6.4,,,bouchph01
264,Larry Keenan,1971,1972,2,65,9,20,29,-14,8,6,3,0,2,16,4,0,80,11.3,,,keenala01
265,Michael Ryan,2007,2008,2,65,7,6,13,-12,32,6,0,1,0,6,0,0,94,7.4,714,10:59,ryanmi01
266,Jiří Novotný,2006,2007,2,64,8,8,16,-7,26,7,0,1,0,8,0,0,75,10.7,788,12:18,novotji01
267,Jimmy Vesey,2020,2020,1,64,9,11,20,12,15,8,0,1,2,10,1,0,93,9.7,883,13:48,veseyji02
268,Jamie McGinn,2016,2016,1,63,14,13,27,-10,10,8,6,0,3,10,3,0,109,12.8,892,14:10,mcginja01
269,Brad Miller,1989,1992,4,63,1,4,5,-6,265,1,0,0,0,4,0,0,34,2.9,,,millebr01
270,Lawrence Pilut,2019,2023,3,63,2,7,9,-16,24,2,0,0,1,7,0,0,57,3.5,1003,15:56,pilutla01
271,Don Marshall,1971,1971,1,62,20,29,49,-13,6,11,9,0,1,16,13,0,112,17.9,,,marshdo01
272,Shaone Morrisonn,2011,2011,1,62,1,4,5,-2,32,1,0,0,1,4,0,0,44,2.3,1003,16:10,morrish01
273,Dick Duff*,1971,1972,2,61,9,15,24,-20,12,9,0,0,1,13,2,0,72,12.5,,,duffdi01
274,Chris Evans,1972,1972,1,61,6,18,24,-20,98,4,2,0,0,13,5,0,99,6.1,,,evansch01
275,Hugh Harris,1973,1973,1,60,12,26,38,8,17,12,0,0,0,24,2,0,121,9.9,,,harrihu01
276,Marcus Johansson,2020,2020,1,60,9,21,30,-12,20,8,1,0,1,16,5,0,87,10.3,1029,17:09,johanma03
277,Mikko Mäkelä,1991,1991,1,60,15,7,22,-2,25,11,2,2,1,7,0,0,62,24.2,,,makelmi01
278,Andrej Meszároš,2015,2015,1,60,7,7,14,-13,36,6,1,0,1,7,0,0,67,10.4,1074,17:54,meszaan01
279,Torrey Mitchell,2014,2015,2,60,7,7,14,-6,30,7,0,0,2,7,0,0,54,13.0,923,15:23,mitchto01
280,André Benoit,2015,2015,1,59,1,8,9,-19,20,0,0,1,0,7,1,0,45,2.2,1069,18:08,benoian01
281,Casey Fitzgerald,2022,2023,2,59,0,9,9,-20,40,0,0,0,0,9,0,0,53,0.0,908,15:23,fitzgca01
282,Marc-André Gragnani,2008,2012,4,59,2,13,15,10,28,1,1,0,1,5,8,0,50,4.0,932,15:48,gragnma01
283,Tyson Jost,2023,2023,1,59,7,15,22,-9,23,7,0,0,0,15,0,0,88,8.0,787,13:21,jostty01
284,Alexander Sulzer,2012,2014,3,57,6,8,14,2,24,6,0,0,1,5,2,1,58,10.3,1024,17:57,sulzeal01
285,Jean-Guy Talbot,1971,1971,1,57,0,7,7,-20,36,0,0,0,0,7,0,0,41,0.0,,,talboje01
286,Butch Deadmarsh,1971,1973,3,56,2,2,4,-15,39,1,1,0,0,2,0,0,32,6.3,,,deadmbu01
287,Wilf Paiement,1987,1987,1,56,20,17,37,3,108,18,2,0,3,14,3,0,117,17.1,,,paiemwi01
288,John Hayden,2022,2022,1,55,2,2,4,-12,84,2,0,0,0,2,0,0,65,3.1,597,10:51,haydejo01
289,Tom Kurvers,1987,1987,1,55,6,17,23,-13,22,5,1,0,1,10,5,2,71,8.5,,,kurveto01
290,Nolan Pratt,2008,2008,1,55,1,6,7,1,30,1,0,0,0,6,0,0,21,4.8,744,13:31,prattno01
291,Darrin Shannon,1989,1992,4,55,10,14,24,-6,16,9,1,0,0,13,0,1,78,12.8,,,shannda02
292,Riley Sheahan,2021,2023,2,55,4,9,13,-10,12,3,0,1,0,9,0,0,44,9.1,722,13:07,sheahri01
293,Justin Bailey,2016,2018,3,52,5,3,8,-4,8,5,0,0,1,3,0,0,77,6.5,568,10:56,baileju01
294,Jim Korn,1987,1987,1,52,4,10,14,-3,158,4,0,0,0,10,0,0,35,11.4,,,kornji01
295,Dave Maloney,1985,1985,1,52,1,21,22,20,41,1,0,0,0,19,2,0,37,2.7,,,malonda02
296,Keith Carney,1992,1994,3,51,4,9,13,-1,77,3,1,0,1,7,2,0,49,8.2,,,carneke01
297,Doug Rombough,1973,1974,2,51,8,9,17,5,27,8,0,0,1,9,0,0,41,19.5,,,rombodo01
298,Pat Hughes,1986,1986,1,50,4,9,13,-5,25,4,0,0,0,8,0,1,51,7.8,,,hughepa01
299,Greg Brown,1991,1993,2,49,1,3,4,-25,41,1,0,0,0,2,1,0,36,2.8,,,browngr01
300,Matt D'Agostini,2014,2014,1,49,5,6,11,-14,22,3,2,0,2,6,0,0,99,5.1,756,15:26,dagosma01
301,Robert Hägg,2022,2022,1,48,1,7,8,-9,25,1,0,0,0,7,0,0,45,2.2,817,17:01,haggro01
302,Paul McIntosh,1975,1976,2,48,0,2,2,-2,66,0,0,0,0,2,0,0,10,0.0,,,mcintpa01
303,Paul Andrea,1971,1971,1,47,11,21,32,-15,4,9,2,0,3,7,14,0,99,11.1,,,andrepa01
304,Victor Antipin,2018,2018,1,47,0,10,10,-9,18,0,0,0,0,9,1,0,40,0.0,718,15:17,antipvi01
305,Nicholas Baptiste,2017,2018,2,47,7,3,10,-3,20,7,0,0,1,2,1,0,61,11.5,458,9:45,baptini01
306,Dmitry Kulikov,2017,2017,1,47,2,3,5,-26,26,1,1,0,0,1,2,0,42,4.8,1029,21:54,kulikdm01
307,Mike Byers,1972,1972,1,46,9,7,16,-20,12,6,3,0,1,6,1,0,69,13.0,,,byersmi01
308,Cory Sarich,1999,2000,2,46,0,4,4,5,35,0,0,0,0,3,1,0,51,0.0,796,17:19,saricco01
309,Craig Simpson,1994,1995,2,46,12,15,27,-8,34,9,3,0,2,8,7,0,48,25.0,,,simpscr01
310,Tyson Strachan,2015,2015,1,46,0,5,5,-30,44,0,0,0,0,4,0,1,38,0.0,873,18:59,stracty01
311,Tobias Rieder,2021,2021,1,44,5,2,7,-9,2,5,0,0,0,2,0,0,63,7.9,539,12:15,riedeto01
312,Kevin Porter,2013,2014,2,43,4,6,10,-6,12,3,0,1,0,5,0,1,40,10.0,612,14:13,porteke01
313,Corey Tropp,2012,2014,2,43,3,6,9,-8,20,3,0,0,1,6,0,0,39,7.7,437,10:10,troppco01
314,Ed Hospodar,1988,1988,1,42,0,1,1,-1,98,0,0,0,0,1,0,0,15,0.0,,,hospoed01
315,Phil Varone,2014,2016,3,42,5,4,9,-16,16,5,0,0,0,4,0,0,45,11.1,521,12:24,varonph01
316,William Carrier,2017,2017,1,41,5,3,8,-1,21,5,0,0,1,3,0,0,50,10.0,369,9:00,carriwi01
317,Scott Pearson,1995,1996,2,41,6,1,7,-7,87,6,0,0,1,1,0,0,45,13.3,,,pearssc01
318,Dave Schultz,1979,1980,2,41,3,3,6,-12,114,3,0,0,0,2,1,0,17,17.6,,,schulda01
319,Derek Grant,2017,2017,1,40,0,3,3,-3,19,0,0,0,0,3,0,0,34,0.0,397,9:55,grantde01
320,Ray McKay,1972,1973,2,40,0,3,3,-12,18,0,0,0,0,3,0,0,18,0.0,,,mckayra01
321,Ron Schock,1978,1978,1,40,4,4,8,-5,0,4,0,0,2,4,0,0,19,21.1,,,schocro01
322,Jacob Josefson,2018,2018,1,39,2,2,4,-4,6,2,0,0,0,2,0,0,35,5.7,444,11:23,josefja01
323,Don Lever,1986,1987,2,39,10,3,13,-8,10,6,3,1,2,3,0,0,39,25.6,,,leverdo01
324,Scott Thomas,1993,1994,2,39,3,3,6,-4,23,2,1,0,0,3,0,0,30,10.0,,,thomasc01
325,Vyacheslav Kozlov,2002,2002,1,38,9,13,22,0,16,6,3,0,1,11,2,0,68,13.2,628,16:31,kozlovy01
326,Robert Logan,1987,1988,2,38,10,5,15,6,0,8,2,0,1,5,0,0,37,27.0,,,loganro01
327,Will Butcher,2022,2022,1,37,2,6,8,-10,0,2,0,0,0,4,2,0,35,5.7,610,16:29,butchwi01
328,Andy Delmore,2004,2004,1,37,2,5,7,-5,29,0,2,0,0,4,1,0,40,5.0,562,15:11,delmoan01
329,Taylor Hall,2021,2021,1,37,2,17,19,-21,24,1,1,0,0,12,5,0,88,2.3,691,18:41,hallta02
330,Brayden McNabb,2012,2014,2,37,1,7,8,0,21,0,1,0,0,7,0,0,33,3.0,653,17:38,mcnabbr01
331,Jason Botterill,2003,2004,2,36,3,5,8,1,28,1,2,0,0,4,1,0,40,7.5,400,11:07,botteja01
332,Carlo Colaiacovo,2016,2016,1,36,1,4,5,-11,10,1,0,0,0,3,1,0,29,3.4,521,14:28,colaica01
333,Lou Franceschetti,1991,1992,2,36,1,7,8,2,28,1,0,0,1,6,1,0,20,5.0,,,franclo01
334,Mark Mancari,2007,2011,4,36,3,10,13,-3,22,2,1,0,0,8,2,0,84,3.6,442,12:17,mancama01
335,Randy Cunneyworth,1981,1999,3,35,4,6,10,-2,49,4,0,0,1,6,0,0,46,8.7,126,8:58,cunnera01
336,Arttu Ruotsalainen,2021,2022,2,35,7,3,10,-10,14,7,0,0,0,3,0,0,51,13.7,452,12:54,ruotsar01
337,Tim Schaller,2015,2016,2,35,2,3,5,-2,4,1,0,1,1,3,0,0,37,5.4,346,9:53,schalti01
338,Taylor Fedun,2017,2018,2,34,0,8,8,2,18,0,0,0,0,5,3,0,32,0.0,464,13:38,fedunta01
339,Barrie Moore,1996,1997,2,34,2,6,8,1,18,1,1,0,0,6,0,0,45,4.4,,,mooreba01
340,Kale Clague,2023,2023,1,33,0,4,4,-3,24,0,0,0,0,4,0,0,24,0.0,498,15:06,claguka01
341,Bob Hess,1982,1982,1,33,0,8,8,6,14,0,0,0,0,5,3,0,33,0.0,,,hessbo01
342,Chad Ruhwedel,2013,2016,4,33,0,2,2,0,4,0,0,0,0,1,1,0,48,0.0,540,16:22,ruhwech01
343,Bill Houlder,1991,1993,3,32,4,7,11,1,18,4,0,0,0,6,1,0,54,7.4,,,houldbi01
344,Eric Staal,2021,2021,1,32,3,7,10,-20,8,2,1,0,0,5,2,0,59,5.1,498,15:34,staaler01
345,Cal O'Reilly,2016,2017,2,31,3,5,8,-7,2,2,1,0,1,4,1,0,13,23.1,311,10:02,oreilca01
346,Brian Engblom,1986,1986,1,30,1,4,5,2,16,1,0,0,0,3,1,0,24,4.2,,,engblbr01
347,Drake Caggiula,2021,2022,2,29,4,4,8,-9,8,4,0,0,1,3,1,0,38,10.5,399,13:45,caggidr01
348,Rob Conn,1996,1996,1,28,2,5,7,-9,18,2,0,0,0,5,0,0,36,5.6,,,connro01
349,Randy Hillier,1992,1992,1,28,0,1,1,-14,48,0,0,0,0,1,0,0,18,0.0,,,hillira01
350,Jean-Luc Grand-Pierre,1999,2000,2,27,0,1,1,-1,32,0,0,0,0,1,0,0,21,0.0,385,14:15,grandje01
351,Zack Kassian,2012,2012,1,27,3,4,7,-1,20,3,0,0,0,3,1,0,36,8.3,322,11:56,kassiza01
352,Milan Bartovič,2003,2004,2,26,2,8,10,1,18,2,0,0,0,8,0,0,35,5.7,326,12:32,bartomi01
353,Viktor Gordiouk,1993,1995,2,26,3,8,11,1,0,3,0,0,0,7,1,0,34,8.8,,,gordivi01
354,Jan Ludvig,1988,1989,2,26,1,8,9,0,104,1,0,0,0,8,0,0,24,4.2,,,ludvija01
355,Cliff Schmautz,1971,1971,1,26,5,7,12,-11,10,3,2,0,0,3,4,0,44,11.4,,,schmacl01
356,Anatoli Semenov,1997,1997,1,25,2,4,6,-3,2,1,1,0,1,4,0,0,21,9.5,,,semenan01
357,Matt Irwin,2021,2021,1,24,0,2,2,-10,19,0,0,0,0,2,0,0,27,0.0,390,16:15,irwinma01
358,Rod Zaine,1972,1972,1,24,2,1,3,-14,4,2,0,0,1,1,0,0,23,8.7,,,zainero01
359,Patrik Berglund,2019,2019,1,23,2,2,4,-5,6,2,0,0,0,2,0,0,25,8.0,300,13:03,berglpa01
360,Brendan Guhle,2017,2019,3,23,0,5,5,-4,12,0,0,0,0,5,0,0,42,0.0,398,17:19,guhlebr01
361,Zenon Konopka,2014,2014,1,23,0,1,1,-4,33,0,0,0,0,1,0,0,6,0.0,204,8:53,konopze01
362,Mike Boland,1979,1979,1,22,1,2,3,5,29,1,0,0,0,2,0,0,17,5.9,,,bolanmi02
363,Hudson Fasching,2016,2018,3,22,1,2,3,0,8,1,0,0,0,2,0,0,16,6.3,233,10:36,faschhu01
364,Dane Jackson,1996,1996,1,22,5,4,9,3,41,5,0,0,1,3,1,0,20,25.0,,,jacksda01
365,Joe Kowal,1977,1978,2,22,0,5,5,3,13,0,0,0,0,5,0,0,9,0.0,,,kowaljo01
366,Chris Langevin,1984,1986,2,22,3,1,4,1,22,3,0,0,0,1,0,0,14,21.4,,,langech01
367,T.J. Brennan,2012,2013,2,21,2,0,2,-1,12,1,1,0,0,0,0,0,32,6.3,303,14:27,brenntj01
368,Zac Dalpe,2015,2015,1,21,1,2,3,-11,4,1,0,0,0,2,0,0,29,3.4,195,9:17,dalpeza01
369,Seth Griffith,2018,2018,1,21,2,1,3,-6,6,2,0,0,0,0,1,0,15,13.3,222,10:34,griffse01
370,Brett Murray,2021,2022,2,21,2,4,6,-2,23,2,0,0,0,3,1,0,15,13.3,268,12:46,murrabr02
371,Brian Curran,1991,1992,2,20,0,1,1,-3,57,0,0,0,0,1,0,0,8,0.0,,,currabr01
372,Cory Conacher,2014,2014,1,19,3,3,6,-7,16,2,1,0,1,3,0,0,27,11.1,284,14:58,conacco01
373,Michael Frolík,2020,2020,1,19,1,3,4,-2,4,0,0,1,0,3,0,0,26,3.8,256,13:28,frolimi01
374,Mark Jankowski,2022,2022,1,19,2,3,5,2,4,2,0,0,1,3,0,0,14,14.3,259,13:39,jankoma01
375,Alexander Nylander,2017,2019,3,19,3,3,6,-9,4,2,1,0,0,3,0,0,22,13.6,234,12:20,nylanal01
376,Matt Tennyson,2018,2019,2,19,0,0,0,-12,8,0,0,0,0,0,0,0,29,0.0,313,16:27,tennyma01
377,Morris Titanic,1975,1976,2,19,0,0,0,-3,0,0,0,0,0,0,0,0,8,0.0,,,titanmo01
378,Dainius Zubrus,2007,2007,1,19,4,4,8,-3,12,3,1,0,0,3,1,0,31,12.9,349,18:22,zubruda01
379,Ron Fischer,1982,1983,2,18,0,7,7,-3,6,0,0,0,0,6,1,0,17,0.0,,,fischro01
380,Jody Gage,1986,1992,3,18,3,3,6,-6,2,0,3,0,0,2,1,0,28,10.7,,,gagejo01
381,Dominic Moore,2009,2009,1,18,1,3,4,-1,23,1,0,0,0,2,1,0,33,3.0,274,15:12,mooredo01
382,Joe Noris,1974,1974,1,18,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,,,norisjo01
383,Ed Ronan,1997,1997,1,18,1,4,5,4,11,1,0,0,0,4,0,0,10,10.0,,,ronaned01
384,Phil Russell,1986,1987,2,18,2,5,7,-8,24,2,0,0,0,5,0,0,17,11.8,,,russeph01
385,Riley Stillman,2023,2023,1,18,1,2,3,1,13,1,0,0,0,2,0,0,8,12.5,217,12:03,stillri01
386,Steve Bernier,2008,2008,1,17,3,6,9,1,2,3,0,0,0,6,0,0,35,8.6,240,14:06,bernist01
387,Jordan Greenway,2023,2023,1,17,4,0,4,-3,0,4,0,0,0,0,0,0,31,12.9,239,14:03,greenjo02
388,Jim Hofford,1986,1987,2,17,0,0,0,-2,45,0,0,0,0,0,0,0,11,0.0,,,hoffoji01
389,Scott Metcalfe,1988,1990,3,17,1,2,3,-2,18,1,0,0,0,2,0,0,17,5.9,,,metcasc01
390,Adam Pardy,2013,2013,1,17,0,4,4,4,14,0,0,0,0,4,0,0,6,0.0,281,16:30,pardyad01
391,Remi Elie,2019,2019,1,16,0,1,1,-3,2,0,0,0,0,1,0,0,9,0.0,166,10:21,eliere01
392,Jeff Jillson,2004,2006,2,16,0,3,3,-3,23,0,0,0,0,3,0,0,36,0.0,286,17:54,jillsje01
393,Paul Brydges,1987,1987,1,15,2,2,4,4,6,2,0,0,0,2,0,0,8,25.0,,,brydgpa01
394,Mark Ferner,1987,1989,2,15,0,3,3,0,11,0,0,0,0,3,0,0,5,0.0,,,fernema01
395,Norm Milley,2002,2004,3,15,0,3,3,-2,8,0,0,0,0,3,0,0,20,0.0,168,11:12,milleno01
396,Todd Simon,1994,1994,1,15,0,1,1,-3,0,0,0,0,0,0,1,0,14,0.0,,,simonto01
397,William Borgen,2019,2021,2,14,0,0,0,-9,4,0,0,0,0,0,0,0,9,0.0,229,16:21,borgewi01
398,Radoslav Hecl,2003,2003,1,14,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,140,10:01,heclra01
399,Steve Heinze,2001,2001,1,14,5,7,12,6,8,4,1,0,1,4,3,0,19,26.3,215,15:24,heinzst01
400,Matt Hunwick,2019,2019,1,14,0,2,2,-7,4,0,0,0,0,2,0,0,10,0.0,220,15:41,hunwima01
401,Billy Inglis,1971,1971,1,14,0,1,1,-4,4,0,0,0,0,0,1,0,9,0.0,,,inglibi01
402,Sergei Petrenko,1994,1994,1,14,0,4,4,-3,0,0,0,0,0,3,1,0,7,0.0,,,petrese01
403,Domenic Pittis,1999,2004,3,14,1,0,1,0,12,1,0,0,0,0,0,0,10,10.0,152,10:53,pittido01
404,C.J. Smith,2017,2021,3,14,2,1,3,-1,0,2,0,0,1,1,0,0,20,10.0,148,10:35,smithcj01
405,Raffi Torres,2010,2010,1,14,0,5,5,-3,2,0,0,0,0,4,1,0,21,0.0,187,13:21,torrera01
406,Claude Verret,1984,1985,2,14,2,5,7,-5,2,1,1,0,0,2,3,0,19,10.5,,,verrecl01
407,Brad Brown,2004,2004,1,13,0,2,2,3,12,0,0,0,0,2,0,0,6,0.0,215,16:33,brownbr01
408,Hap Myers,1971,1971,1,13,0,0,0,-10,6,0,0,0,0,0,0,0,14,0.0,,,myersha01
409,Linus Omark,2014,2014,1,13,0,2,2,-5,6,0,0,0,0,0,2,0,10,0.0,166,12:46,omarkli01
410,Peter Ambroziak,1995,1995,1,12,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,,,ambrope01
411,Terry Ball,1971,1972,2,12,0,1,1,-7,6,0,0,0,0,1,0,0,10,0.0,,,ballte01
412,Jason Holland,1999,2000,2,12,0,1,1,-1,8,0,0,0,0,0,1,0,10,0.0,173,14:23,hollaja01
413,Darcy Loewen,1990,1992,3,12,0,0,0,-7,14,0,0,0,0,0,0,0,4,0.0,,,loeweda01
414,Brian McDonald,1971,1971,1,12,0,0,0,-8,29,0,0,0,0,0,0,0,15,0.0,,,mcdonbr01
415,Mike McMahon,1971,1971,1,12,0,0,0,-9,4,0,0,0,0,0,0,0,20,0.0,,,mcmahmi02
416,Greg Paslawski,1991,1991,1,12,2,1,3,0,4,2,0,0,1,1,0,0,9,22.2,,,paslagr01
417,Denis Tsygurov,1994,1995,2,12,0,0,0,-2,12,0,0,0,0,0,0,0,7,0.0,,,tsygude01
418,Daniel Catenacci,2016,2016,1,11,0,0,0,-2,0,0,0,0,0,0,0,0,7,0.0,96,8:44,catenda01
419,Real Lemieux,1974,1974,1,11,1,1,2,0,4,1,0,0,0,1,0,0,4,25.0,,,lemiere01
420,Steve Ludzik,1990,1990,1,11,0,1,1,-2,6,0,0,0,0,1,0,0,15,0.0,,,ludzist01
421,Doug MacDonald,1993,1995,3,11,1,0,1,-3,2,1,0,0,0,0,0,0,4,25.0,,,macdodo01
422,Rumun Ndur,1997,1999,3,11,0,0,0,1,20,0,0,0,0,0,0,0,1,0.0,88,10:58,ndurru01
423,Jiří Šejba,1991,1991,1,11,0,2,2,-5,8,0,0,0,0,2,0,0,10,0.0,,,sejbaji01
424,Doug Janik,2003,2004,2,10,0,0,0,1,21,0,0,0,0,0,0,0,4,0.0,80,8:00,janikdo01
425,Timo Jutila,1985,1985,1,10,1,5,6,-5,13,0,1,0,0,2,3,0,28,3.6,,,jutilti01
426,Mark Renaud,1984,1984,1,10,1,3,4,1,6,1,0,0,0,3,0,0,10,10.0,,,renauma01
427,Kyle Criscuolo,2018,2018,1,9,0,0,0,-4,4,0,0,0,0,0,0,0,5,0.0,72,8:01,criscky01
428,Jerry D'Amigo,2015,2015,1,9,0,0,0,-4,2,0,0,0,0,0,0,0,7,0.0,88,9:44,damigje01
429,Steven Fogarty,2021,2021,1,9,1,2,3,2,8,1,0,0,0,2,0,0,5,20.0,106,11:44,fogarst01
430,Michael Funk,2007,2008,2,9,0,2,2,-1,0,0,0,0,0,2,0,0,2,0.0,64,7:04,funkmi01
431,Joé Juneau,1999,1999,1,9,1,1,2,-1,2,1,0,0,0,0,1,0,8,12.5,155,17:11,juneajo01
432,Don McSween,1988,1990,2,9,0,1,1,-2,12,0,0,0,0,1,0,0,8,0.0,,,mcswedo01
433,Paul Szczechura,2012,2012,1,9,1,3,4,0,4,1,0,0,0,3,0,0,11,9.1,103,11:26,szczepa01
434,Paul Byron,2011,2011,1,8,1,1,2,0,2,1,0,0,0,1,0,0,5,20.0,88,10:57,byronpa01
435,Bob Errey,1993,1993,1,8,1,3,4,2,4,1,0,0,0,3,0,0,9,11.1,,,erreybo01
436,Val James,1982,1982,1,7,0,0,0,-1,16,0,0,0,0,0,0,0,5,0.0,,,jamesva01
437,Wayne Simmonds,2020,2020,1,7,0,1,1,-4,2,0,0,0,0,1,0,0,9,0.0,89,12:40,simmowa01
438,Ron Busniuk,1973,1974,2,6,0,3,3,-1,13,0,0,0,0,2,1,0,4,0.0,,,busniro01
439,Brandon Davidson,2021,2021,1,6,0,0,0,-4,4,0,0,0,0,0,0,0,7,0.0,92,15:20,davidbr01
440,Dale DeGray,1990,1990,1,6,0,0,0,-4,6,0,0,0,0,0,0,0,5,0.0,,,degrada01
